user_name,date,num_stars,review,num_likes,user_name_answer,date_answer,answer 
Laiyen Stephanie,"December 25, 2020",1,Bring back the feature photos with 9 grids instead of hiding it into feature collection!!! Stop acting smart and do these unnecessary changes!,0,,,
Sammy Sosa,"December 22, 2020",3,"To much posting of fake 'stuff' is allowed... Or seems to go unchecked, so much is unfiltered in the correct way... So much is allowed with no 'principle or moral' context applied... Kinda horrible...",0,,,
West Hugh Gilbert Manza,"December 27, 2020",1,"Whenever I log in, there is always log-in issues and stuff which made me annoyed these past few days",0,,,
waqas javed,"December 23, 2020",3,When buying something off Facebook market and messege them details don't show to shortcut to the selling item have to look it up just to find the selling item,0,,,
Jaganathan Elangovan,"December 30, 2020",1,"Always showing notifiction for messenger, even I don't have any open messages. Very irritating. Worst development.",0,,,
gucciallyear king,"December 26, 2020",1,Facebook has changed and not for the better. You get blocked for anything. It's like you can't even have fun any more. Even in private groups with you they block you for everything you post or say its like FB is for lil kids,0,,,
Rb Rayees,"December 24, 2020",1,"My Facebook account is temporary blocked by Facebook. From last 5 months , I'm unable to get it back. When i try log in my account, thier it shows due to pandemic we have fewer people here to review information . So i want to give one star due to this poor response by Facebook",0,,,
pankaj purty,"November 10, 2020",1,"This is a good app for social interactions. Also to keep in touch with the old and distant friends. I have been using it for many years. But i decided to give it a 1 star. I would also have pressed the dislike button but it do not have any. The reason for this is that, i am reporting a page for the the past few months because it shows sexual graphics on my story line, but there is no response from the facebook team. I guess everyone is quaratined due to corona outbreak.",16,,,
Manuelita A Calyen,"December 12, 2020",1,"Its been about a year Since I started my first account and its been nothing but issues. Someone hacks my identity .Remotely using my phone. I don't trust anything I do on my phone, but it's the only thing I have as far as fixing any issues I have with lies. So all I want is to retrieve my photos and close my account.",1,,,
Brian Hanscom,"December 26, 2020",2,Still drains the battery. I reinstall every so often to see if it's any better. Not yet.,0,,,
Khaled Hazmi,"December 30, 2020",1,Too big. Too slow. Too many bugs. Too many updates. Too much memory consumption. Even for the lite version which consumes a lot of data.,1,,,
Crystal Dixon,"December 7, 2020",2,"It's been great right up until the new update, it's been glichy, in the news feed there's the normal feed but behind that you can see another news feed and I can't post to my stories or view any... It's a little frustrating.. (given three stars) After posting this review the first time, the glitch just disappeared within two minutes and I no longer have a problem! This is great! And on the next day, I take that back... It's gone back to being glitchy and I hate it...",777,,,
Bharat Sharma,"December 19, 2020",1,"Facebook is adding fake advertisements of sellers, who are just taking the money and not delivering the items. Even FACEBOOK and SELLERS are not responding to the emails.",1,,,
haykay real TV Videos,"December 26, 2020",5,Nice app always. Though am having issue story display. Am yet to see story since despite using most current Facebook app.,0,,,
xavier davis,"December 14, 2020",1,I just had to recreate a brand new account why is Facebook not allowing me to use the Facebook app or Facebook Messenger I keep getting error messages saying that Facebook is down but other people are using the messenger app,0,,,
Thomas Gomes,"December 18, 2020",3,Hello sir please kindly fix this problem this is the 2nd time my facebook is been hacked. I can't log in my account and i am jst getting pissed off with this problem i don't get any clue to solve this problem please fix as soon as possible.,1,,,
Richard Anderson,"December 29, 2020",1,No way of contacting support for help with pages. You give irrelevant options regarding page management and nothing to just message to ask questions it has to be specific but if what you want doesn't exist there's no option to add. If I never needed this for business purposes although extremely limited as to what I can do I would quite happily delete the app. Far too many hoops to jump through and your content is laughable.,1,,,
ROHAN BABA,"December 31, 2020",1,Since November 2020 I am facing too many problems while navigating in Facebook home page if it is possible try to solve this issue as soon as possible for more details feel free to contact me,0,,,
Ronnel Tabernilla,"December 23, 2020",4,Theres a bug when you post your memories as your story. I see my friends reacting to it but when I tap who viewed my story there's no view yet.,1,,,
Evangelist Akwasi Aboagye,"December 21, 2020",4,Hello MR. MARK when we try to make a live stream the App try to make rough.. Please it is our Network or problem from the App.... I gives it 4 stars because the App is superb...,3,,,
Nicole S,"December 30, 2020",1,When clicking on videos in the news feed it moves to the movies pages but not to the vid originally clicked. It happens every time Very frustrating,5,,,
Mad Money Mo,"December 22, 2020",4,I am having problems with editing my post after post them is anyone else having this problem started a few days ago not letting me edit but everything else works good,1,,,
Al H,"December 19, 2020",1,Feed is ancient. No way to change to 'most recent'. Jam packed full of ads. Pure tripe.,0,,,
StRiKeR WIZARD,"December 28, 2020",2,I can't get logged in in my msnger it's just showing me logging out... Is it any problem of facebook or it's a problem of messenger???,0,,,
Saturn Cassettes,"December 29, 2020",1,"News feed doesn't even work. Doesn't show older posts. Just says ""news feed isn't available right now"" after 4 posts.",0,,,
Edward M,"December 28, 2020",1,"Even normal comments get flagged, or an accidental misspelling/autocorrect gets flagged, and then I cant use the app for 24 hours. These arent even combative or mean. Facebook is just an absolutely garbage power hungry sh*thole. I've never seen a corporation that has as much power as it does run so poorly.",0,,,
Valley of melody,"December 12, 2020",1,This virsion is no so good.....I think previous one was the best!! In this virsion emojies are too bad to see!🤮 And the privacy and the security should be increased...,0,,,
Carlobels,"December 11, 2020",1,Got bug that always make me mad. I've done re install and restart phone and change settings but still can't fix it.,0,,,
Sheharyar Ali Danish,"December 20, 2020",1,Facebook is quite frustrating for me as well as a wastage of time and money I advise u to stay away from such an app until they do not find a solution to prevent fake ids,0,,,
Zandrix Jan Pongos,"December 26, 2020",5,"this so good i use this apps for 5 years. but i have one suggestion can u please make image insertion on status so that i can shared post with gif o images. thanks, ang let me know if this will put in facebook.",0,,,
Faeren Quijano,"December 7, 2020",1,"Few days ago, I had some issue with the app , pictures or photos takes forever to load , most of it couldn't be seen, even though I have stable internet connection and 150+ GB of data load on my prepaid so at first I thought maybe because it needs to be updated for the latest version, however I JUST DID NOW updated it but same issue.",91,,,
Paul Stapleton,"December 14, 2020",4,"Im not completely familiar with facebook so I dont know all the in's and out's but from what I've experienced its pretty dang awesome for one all my family and my wife's family can communicate and bfore a lot of my family would've never congregated with my wife's but now they can compare lives, photos and imbarrasing as it is compare baby photos and if someone passes away the family or family's can quickly let one another know and plan the funeral or wake.they can also comfort each other.",19,,,
A Google user,"December 21, 2020",4,This app is awesome!!.. but it's got too many adds that I don't like. thank you. Everything else is good except,1,,,
Gordon Anderson,"December 30, 2020",1,"Terrible, won't send me two step verification code so I can login after it was compromised. No other options to get logged back in.",0,,,
Naina Nagpal,"December 22, 2020",3,I am receiving notifications in Hindi language whereas nowhere I have selected hindi as my preferred or secondary language. I have reported this issue multiple times but never got a revert,0,,,
Etuk Barth,"December 24, 2020",2,The app closes on its own randomly. This happens when I'm scrolling. It started when updated the app.,0,,,
Mary Grace Trazo,"December 19, 2020",2,"The thing I hate the most about the update is that it crops the photo that you want to set as your profile picture. You take a photo of yourself and when it finishes uploading only half of the photo gets uploaded, you get a cropped version and it's really annoying.",0,,,
Patricia Julian,"December 29, 2020",1,I HATE that it shows a notification in Messenger but I've read all my messages. I've reported it to no avail. I've uninstalled and reinstalled messenger and it didn't erase the notification. So now I'm uninstalling and reinstalling Facebook. I'd HOPE they'd fix it but it's been 2 months (8 updates with no improvement). And having the scammers and fake profiles is ridiculous!!!,42,,,
Sonic Skull,"December 27, 2020",1,"I have been logged out from my account for no reason and i cannot log in. It also said account temporarily unavailable..it sucks this way , u know😤👎",0,,,
nilay kashyap vlogs,"December 29, 2020",5,Wow. My experience in facebook is so amazing . It is a very useful app for everybody . The app has more features and very entertaining . That is the reason i am like the facebook app.,8,,,
Steelix,"December 13, 2020",1,"Fool of bugs, filled with useless things. app is heavy and uses too much ram. the stories are glitchy overall very bad after all of this updates.",0,,,
Leonard Kearfott,"December 16, 2020",5,When will we ever get dark mode option for this? Been waiting!!!! I'll be willing to edit my rating after this is offered. Besides that no real major issues. Updated to 5 stars as black mode finally added!,4,,,
Allinad Cho,"December 26, 2020",3,i cant use any layouts and it makes my feed looks so messy. why😤😤😤 i dont like it messy. please fix this problem. its been weeks already!,0,,,
Christopher Villegas,"December 13, 2020",5,The best in the business for social media and for business and personal use on the internet. I love all the services Facebook helps me out with me emotionally and physically mentally influenced network. Thank you Facebook 100% of the time!!,17,,,
Shonda Nevels,"December 27, 2020",1,Every time its a new update it get worse! Now the unread message dot will not go away can't refresh either! Terrible,4,,,
Amit Ray,"December 13, 2020",1,Completely fed up with 2 factor authentication of facebook. If you cant handle why you offer it to users. waiting for 2 hours and not receiving the codes.,1,,,
Azam Yunos,"December 19, 2020",1,"I can log in my account for 3 days because of security check. I have sent my driving license and still cant log in. And u guys are not helping. There is no clear instruction, no customer service. How can u solve this if u dont have any of this.",0,,,
Aftab Seam,"December 26, 2020",4,an EXCELLENT job on the DARK MODE..loving it... And the JOB opportunities Option was a GEM... now it may improve the user's experiences as well. THANKS,6,,,
Khalid Kalbin,"December 14, 2020",1,"If I want to watching someone streaming always say ""something went wrong, please exit the video or try again"" couldn't play the video... Why?",0,,,
Phybio Jamedyx,"December 10, 2020",1,"I loved the experience after years of using. Nowadays, Facebook became much worst in every update. It doesn't appear some updated notifications in my account. When I accidentally touch the back button, it resets the timeline and sometimes, it doesn't go back to the post that I wanted to share. Today, there is some bugs where someone shared my post, it appears to some person in different group. I appreciate that this app tried to come up for different experience for users, like Avatars etc.",656,,,
J.C. Adams,"December 25, 2020",1,Facebook had to go fux things up. Now I can only scroll up and down. There have been more bugs with each update,0,,,
Marion Castro,"December 30, 2020",3,Can you please fix your app? Each time I edit captions there is always an error. ALWAYS.,0,,,
Suzanne Schindel,"December 12, 2020",1,Decent and not. Everytime i watch any videos they play for maybe a minute then i get a black screen and can still hear the audio. Completely frustrated about this,1,,,
9896arce,"December 6, 2020",2,"Well, it's good to keep in contact with friends and family, it overall it controls what we see and interact with which could be a good thing or a bad thing, some times there are great informational pages, but then again there are also false information and negative pages. It has a good privacy setting so not everyone can see your page. But overall I do think too many people are obsessed over this. I deleted it off my phone for a month and realised I was a lot happier.",4810,,,
Adreana Harding,"December 13, 2020",2,"I just recently got facebook, the memes are awesome, you can find anything on here. The only sucky thing is that they always have advertisement in the middle of any video your tryna watch, which is why I have to take away two stars.",1,,,
Anumbeke Christian,"December 5, 2020",1,"I can't even give this any star. This version of Facebook is nonsense. All notifications dellays, you can't post any pictures or else the app will stop. You can't update further. Click on the update button u will see download pending and it stays like that for over 2 weeks. What the hell is this. Give us the old version if u can't do a proper update. 😠😡😡😤Even the one star I clicked by error this is real rubbish.",2,,,
jackie spears,"December 11, 2020",1,There are so many bugs that need to be fixed where do I even begin! The fact you can't tag anyone anymore cus when you do the minute you type something after their name it untags and doesn't stay bold! The fact that notifications are always delayed and group together!! The fact that the avatar is now no longer able to be a background when posting a status update or something! Like I said there's so many things that need to be fixed why aren't they?!? So fricking ridiculous!!!,248,,,
Michael Desorcie,"December 6, 2020",1,"Ever since the most recent app update, the Facebook news feed's ""Home"" tab has stopped updating, instead displaying ""Can't connect,"" rendering the app essentially useless. The problem follows me from device to device, so I know that it's not a local installation issue. Same issue happened during the last major update. Zero response from Facebook support.",5001,,,
prakash mondal,"December 31, 2020",2,"When i play any video opens watch option, many videos can be seen there, but i don't want this. I don't want related video. Is it possible?",0,,,
muke sunke,"December 23, 2020",4,"This app doesn't show red popups for new posts,friend requests,notifications.... please fix that issue then I will rate it 5*",1,,,
Maria Cherry Delacruz,"December 21, 2020",2,"I updated this app two times but nothing change,its just the same.And sometimes its not responding 😕😕 Please fix it soon or I will uninstall it!! 😕",1,,,
Abdelrhman yasser,"December 16, 2020",3,Application is logging out continuously and ask for re entering password saying that there are pyshing activity but i am pretty sure i don't write my passwords anywhere which make me wondering if this is a physhing to get my password and log me back to application.,0,,,
Nicole Tharp,"December 28, 2020",2,My Facebook live videos won't show me the comments people are making when I'm live and my posts keep getting marked on Marketplace and its getting very frustrating. I should have to turn on that option not turn it off,0,,,
Judith Wilson,"December 18, 2020",5,"Facebook has been an inspiration to me. The different group's I have been able to belong to has enriched my Life, since I live alone, and am retired it is a great outlet, thank you for this site.",8,,,
Star Hemperly,"December 24, 2020",1,Shows the same posts over and over no matter how many times I refresh my feed. And they're always from days ago.,0,,,
Assad Osman,"December 24, 2020",1,This app is always acting up and it always asking u to update it after 2 days. Seriously i just updated this app on Tuesday and today it needs another update.,77,,,
Ashante Crump,"December 18, 2020",1,Whenever I go 2 update my status I don't see my avatars in the color background it seems like they have just disappeared... My friends update their status with their avatars but I can't I have 2 use the stickers. Please put them back in my color background,247,,,
Esteban Acosta,"December 11, 2020",2,"Tagging in comments is broken, typing space undoes the tag. The app sometimes crashes in the middle of typing a comment. Years ago, we used to be able to go directly to a page/group/profile when typing in the search box, and it changed to the extremely frustrating and redundant behavior of showing you the preview of the top results, but forcing you to go to the full search results page and clicking the page again. It's a UX disaster on both mobile and desktop.",197,,,
Aeram Zy,"December 24, 2020",3,"Okay so, it's going pretty good. But just today as I was 'cleaning' my timeline, I couldn't hide any posts from my TL anymore. It's really frustrating, I want to clean my TL but don't want to delete any posts. Please bring back that option, thanks. Edit: Can y'all PLEASE PLEASE PLEASE make the feature photo comeback, it's okay if the highlights stay, just make the fp feature available again.",1,,,
Fynn Clover,"December 28, 2020",1,"For all my life I've tried to avoid any spoiler in my life of all show that I've avoid from joining any group that allowed to sharing it but yeah Facebook just totally suggested me on my homepage a post that contain a very big spoiler from a group of my favourite show that I not even in,nice one.(I'm containing myself from cursing as I wrote this):)",2,,,
Manoj Man Pradhan,"December 31, 2020",5,"It is a good app but I think the graphics is little not better,so I saying to develop a new type of Facebook more super graphics",0,,,
Bryson Dinwiddie,"December 25, 2020",1,"Everytime I open a video, it ties me to a video other than the one I wanted, and then can't go back.",0,,,
Todd Doehrmann,"December 25, 2020",1,Notifications still do not update. Epic failure. Frustrating. Where's the guys who know how to write good code??,0,,,
Immortal Llol420,"December 22, 2020",5,"The new update sucks, nothing wont load it will pop up for a second then just go blank into the little spinning loading circle",2,,,
Tisha Victorien,"December 27, 2020",2,Since 26 Dec 2020 I'm unable to log in to Facebook. Don't know why it continuously shows a message which says Facebook has stopped.,0,,,
Shaher Ismail,"December 12, 2020",3,I have no idea why all this changes the app was good before not excellent but good But I saw a lot false information at Facebook please verity first before they let it out. I hope would add more security .,0,,,
Angeline Thompson,"December 29, 2020",5,"My experience on Facebook...✓ etc. For example: it's just like, it's ever thing you need & then there's, amazingly more... omg.. it's perfect",4,,,
Jp Hernandez,"December 15, 2020",3,I did just updated today. FB App newest version. And what happened to dark mode? Where is it? Used to love this ima give this 50 stars if i could but where's the dark mode? Seriously?,0,,,
Gregory McElroy,"December 29, 2020",2,"Too much bias on reporting and unrequested, supposed fact checking. Imposing news feed limits based on some obscure alogrithm,",0,,,
Project Beauty,"December 10, 2020",3,Was good until now. I updated my Facebook and now I can't even sign in. When I press log in after entering my email and password it just shuts right down. I have tried to uninstall and reinstall and it won't even let me uninstall it. And now I can't get back on. I do really enjoy this app but I'm disappointed right now and want this fixed please.,227,,,
Jahid Hasan,"December 17, 2020",1,"i have good idea for develop this app,,,you should make voice commend system like ' voice chat' in post,,it will help your app best of the best and very uniq them others",0,,,
Debbie Quinones,"December 23, 2020",2,There is a problem i click on something or try send pics i keep frezzing up for afew minutes.whn i reboot phone i have to waite for it to unfreez..ive deleted fb twice n its still doing it,0,,,
Alexandra Stange,"December 11, 2020",1,"I've had this app for years and it was great, but then I received a message for unusual activity so I changed my password. When I tried to log back in it says put in the code it sent and I never received making me believe that whoever hacked my account changed my number they even changed the contact info when I looked through someone else's account and have not been able to log in for a month now. I've sent multiple messages through the help message center and I have not received any reply back.",204,,,
Katie Williamson,"December 15, 2020",3,"When I make a post with pictures and choose my layout, the layout doesn't apply when my post uploads. I try to edit my post and it still won't apply after editing.",0,,,
teja m,"December 23, 2020",1,Unable to login to Fb app it is always showing me that Facebook is down for required maintenance since past 2 months I'm getting same error,0,,,
Patel Rutul,"December 15, 2020",3,"I hvae an issue in upadte version to change in layout i.e. classic, banner, frame..... I tried so many times but it can not be changed.... Plz resolve",1,,,
A Google user,"December 31, 2020",3,12/31/2020 - Working better than before. It still cuts out and closes on occasion.,1,,,
Louis Fling,"December 19, 2020",1,"Needs to be scrapped and rethought...too many glitches, way too many updates,. ....too many everything, but efficiency doesn't seem to be one of them...clean up your act fella's. I mean...really?....not another update... Yep...another update... Stand by: UPDATING",0,,,
Kavi Kumar,"December 30, 2020",1,"What happened, i dont get logging into facebook but my account is active dont know some error in login. Plz fix the problem.",0,,,
Debra Osterholt,"December 27, 2020",5,I liké the different games to play but with less ads. Most of those products Are not good at all But you guys are great.😃😃😃,2,,,
Jamie Hill,"December 16, 2020",1,"Forgot my password, facebook says a email has been sent to recover it but it hasn't! Checked emails, inbox, spam and junk!",0,,,
K Paul,"December 4, 2020",1,There are a couple of things that I do not enjoy about Facebook for example the fact that you cannot remove your checking points off of your profile. I don't necessarily remember how mine got up there in the first place but I don't want people to be able to access what locations I have visited and when I try to remove it there is no option for me to remove that. Facebook has also made it extremely stressful to share your small business and make toast about your small business.,211,,,
Lil Debbie,"December 8, 2020",1,"For the past month my screen has been dimming on its own which prevents me from moving further along and it freezes up in the process, unless I press the back button 1000 times. I seriously need help with this ASAP!! It's very frustrating and has been going on for about a month. PLEASE HELP!!! I've reached out to Facebook a couple of times and they have yet to respond back😭😭",352,,,
Danieson Taberao,"December 25, 2020",2,Sometimes I've reading articles and it will reurn back to the homescreen and I can't edit my post to correct it.,0,,,
Mario Glibic,"December 3, 2020",1,"The new desktop Facebook is totally useless. It is oversized, focusing on unimportant functions; stories take almost half the screen, and posts are visible only one by one. Contacts are visible only on the side of Feed (and you need to scroll down to discover them), othervise not accessible at all. And still, most of the screen is empty space. Now that the desktop screens are large enough to accomodate everything, there is no need to copy the mobile app design to the desktop.",375,,,
Sansan 13,"December 23, 2020",2,"now this application is not as comfortable as it used to be, too many rules, a little mistakenly suspended, too sensitive, it is better to remove it and switch to other media that are not sensitive to the rules of free expression or democracy",0,,,
Sujith Suresh,"December 28, 2020",1,App is getting iritating since while playing a video so many ads are coming we forceful to watch it completely..skipping option not available,0,,,
mah name jeff,"December 14, 2020",1,Recovery of account is so hard these days the easiest way is to contact a friend and get them give you a code but you can't cause you can't open Facebook it's like asking to make a get an Id card but you need to provide them an id when you dont have one,0,,,
Jonathan Kent,"December 28, 2020",2,"Too many bug.. very slow, and many error.. I obtain relogin my account while i switch my account and my page..",0,,,
Sissy Masters,"December 24, 2020",5,"Facebook is one of the best social media apps out there. Coupled with messenger it's a fun, fast, and allows me to stay in touch or meet family.",230,,,
sarvesh Faugooa,"December 29, 2020",1,Have been having a lot in of issues with my profile I cannot lock my profile and And all the video comes blurry And it will take minutes to upload something.,0,,,
Tara Dershem,"December 29, 2020",3,I have the latest version of the app and the avatar option still isn't there. Update is continuously crashing!,1,,,
Nsikak tim,"December 18, 2020",3,"This thing freezes like mad ! I will try to reinstall, it will takes ages to do so and when it's finally done and running after imputing all necessary info, while chatting , in the middle of no where, it will ask for password again and will never accept it. The cycle continues. What's going on..",35,,,
Danielle Graves,"December 9, 2020",1,"**EDIT** IT STILL SUCKS! Its always running super slow. I thought it was my phone but it isnt! On top of that, its constantly freezing! Stop fixing things that arent broken! I used to love this until all the new updates. Especially now that im still limited to who i see. Ughhhhh just take me back 10 years! Sucks here lately! I used to be able to see more than just a select few of my friends posts. Now it's just the same thing over and over",143,,,
Tara Lacey,"December 14, 2020",4,"I have used Facebook for a long time and it's one of my favorite ways to share and talk with friends. But lately, I've been having issues with getting pop-up notifications. Why am I not getting them?",2,,,
Hiba Is Chilling,"December 18, 2020",4,Wonderful experience 👍❤️. One of the best app but I got issues with posting stories ! I ask the concerned team for help but they keep asking me to unstall and redownload the app . Otherwise THIS IS THE BEST APP ❤️,1,,,
Ruwan Lakmal,"December 20, 2020",1,Fearured collection option is a stupid thing. It's better if there will be 9 tiles featured photo option again,0,,,
Arundhati Sen,"December 24, 2020",5,"Facebook is now family friend to all.Not only chat but many important article has there..using,science or cosmicworld,history all I read. Facebook has done improved better.It is educational app of life.",7,,,
Roger Dix,"December 20, 2020",1,Skipping back or forth crashes videos. Rotating the screen causes videos to go white. Sound plays but visual is blank. Sketchy af.,6,,,
Jonathan Cormuz,"December 16, 2020",1,Bug everytime msg pops up retry cannot connect at the moment...while I have a perfectly fine wifi n data connection.,0,,,
Geo R,"December 19, 2020",1,"You try to share something for sale on whatsapp and the Facebook copied link, links you to an advert for Facebook marketplace app instead of the advert. Way too aggressive self promotion.",0,,,
Beaute Naturalle,"December 23, 2020",1,It's been months since the avatars feature has been released and i still don't have it. It's not my region either. As several people in my region has this feature,0,,,
Pankaj Pathak,"January 1, 2021",1,App shows that it is under maintenance since past 8 9 days. That's the reason I m unable to login,0,,,
Kristen Obley,"December 8, 2020",1,"SUCKS. Every update it just gets worse and worse. I'm no longer seeing current posts, only days old on my news feed. It's incredibly lagged when in live videos. That's assuming I can even watch the damn video since they never load or are to blurry to even watch. My notifications are also always super old and they show up in blue like I haven't viewed them multiple times. Honestly, I'm just over Facebook in general, it's nothing but politics and negativity anymore, might just do away with it.",1,,,
Kenneth Nevill,"December 13, 2020",5,"Like look, but do not jump. Case the joint, but do not trust what is obviously fake.",5,,,
Rachael Wolf,"December 20, 2020",1,Is constantly kicks me out of the app or when I am looking at linknor video it will kick me out back to the news feed page. EXTREMELY GLITCHY,0,,,
youtube dude,"December 12, 2020",1,"I pretty much use facebook for the marketplace cars/trucks. The sort and filters are trash. They never show me all the listings and sometimes won't show any listings at all. I will directly search for something and even then I don't get all the listings. I'll see something in, ""todays picks"" and other main marketplace menu sections, and it will show me vehicles I didn't see when I just searched for that specific model. The vehicle section is algorithm ridden to the point of oblivion.",149,,,
Benson Benny,"December 23, 2020",5,It's very nice application my all family members use this it is very useful because to know every news and other activities happening around the world,10,,,
Allan Riley,"December 11, 2020",1,Very glitchy. Different features than running off mobile chrome browser (good and bad). Different locations of buttons than running off of chrome mobile browser. I'm not allowed to acceot money or even pay for advertising on my account due to the payment feature being locked. Really disables my Facebook presence as a land lord and business owner. Has submitted multiple complaint forms and they refuse to take care of the situation. There too big for their own good. Hence why the US is sueing them,108,,,
Labajit Balmiki,"December 29, 2020",4,I am happy to use this app. To make friendship and share all what i want with them sucha a good platform is FACEBOOK. I need please improve picture quality & resolution do better . Thanks Fb.,1,,,
Salvatore Vescovo,"December 20, 2020",5,I like this Facebook app never had a problem and I will see what I'm going with that I hope I'm getting everything back to thank you always great,5,,,
Marie Chavez,"December 31, 2020",1,It's been more than a week now that I cant login to my account. Im not getting the security code sent to my email nor to my phone number!!!,0,,,
Gem Atanacio,"December 28, 2020",2,Loading the story archive needs to improve. The app is hanging when stories from a year ago are being loaded,0,,,
Karston carey,"December 11, 2020",5,"So Facebook is great, I would like to make a suggestion it would be nice if the author of a post can highlight a comment witch would bring it to the top no matter how they are filtered",17,,,
Srabonty Kundu Tuli,"December 22, 2020",2,"Disgusting! Music features in stories are not Available after updating thousands times. Therefore, all features are not same in others phone. Rubbish.",1,,,
mary osolin,"December 18, 2020",1,"Updated Facebook, and lost my 9 grid featured pictures, cannot get them back. Many complaints about this.",0,,,
Marie Myers,"December 31, 2020",1,"Facebook latest update won't let me do anything I can't upload pictures, I cant update my status, I cant change my profile picture. Im about to delete Facebook for good.",1,,,
Gregory Davis,"December 31, 2020",5,I enjoyed the pictures you have on this app .I would like to see people who be saying happy new year or other special occasions.,0,,,
J&J Ham-Family,"December 14, 2020",1,"Too many adds and can't stand the constant reminders of the election with every post, unistalled as there are better options for social media such as Parler or MeWe Would give zero stars if possible",0,,,
Accounts Audit,"December 16, 2020",1,Its keep on logging out .. Its ask for close app . restarted mobile n updatrd app also . its not at all working. Hope team will look in to this issues,0,,,
Praveen tommy,"December 29, 2020",1,from the day i updated app. i have a problem uploading my status when i upload my status video it appears blur and stucky vision not able see properly,0,,,
Diana Anius,"December 3, 2020",1,I've been trying to log into my account for a month now and I can't receive a code from facebook that works. Facebook sends me a code every 2 weeks and the code is invalid. I am starting to get really frustrated. I've sent countless amount of emails and I've gotten absolutely no help what's so ever. This Is Ridiculous!!!! Can facebook please check their services because I am unable to receive my code via email or SMS but I am able to get updates about what's going on via email.,493,,,
Colin Bartlett,"December 15, 2020",1,"erratic lately, seems to keep sending the same notifications,that is when it feels like sending any at all!",2,,,
arf hannam,"December 27, 2020",1,Writing a comment now is impossible. I can no longer reply or comment on posts because my phone seems to freeze or slow down to a complete crawl.,0,,,
Linda Sue,"December 29, 2020",5,Really good I am really green though if you understand. Inexperienced. I would really like to thank James Niven or his compliment on the selfie.I got more grief from family & some friends didn't get it.,0,,,
A Google user,"December 21, 2020",1,"Can't get notifications at all for the pass month, need to keep refreshing, please fix.",0,,,
Tara Wolaver,"December 16, 2020",2,I RARELY see any posts from my friends! All I see are from groups that I would rather not unflollow (but I may have to) or ads! Isn't the whole point to be able to connect to PEOPLE?!?!?!?,0,,,
Morgan Schomburg,"December 29, 2020",1,I cant upload a profile picture that fits the frame. When I change photo size the quality messes up. Not using the app anymore,0,,,
David Morales,"December 18, 2020",3,Marketplace is very buggy. Have difficult time trying to select different filters and sort thru items,0,,,
Joe Torrance,"December 19, 2020",5,It's working now a lot better but if I get a text it doesn't let me know it usually peoples one you can eat there's from next door,2,,,
Tiago Santana,"December 14, 2020",3,"- cannot uninstal and taking up storage space - Settings menu doesnt have a single app setting, only account related options - at last year's n 2020/12 a dark theme!",2,,,
Sophie Marie Colville,"December 19, 2020",5,I would like the new emoji for the covid 19 support. Hopefully get them soon. They look really nice. Got the pulsating heart on messenger just waiting for smiley face hugging heart ❤ Like the dark mode feature,16,,,
Raylene Abrahams,"December 7, 2020",1,"Im a big fan of Facebook and all that it has to offer but for the past week it has managed to change my mind entirely. I had deleted the app about a week or two and downloaded Facebook lite due to a lack of space. Facebook lite worked perfectly until I decided to get the original app back as I now had the space needed. Unfortunately, just like another rater, the app says I have no stable connection and doesn't load even though I have deleted it several times and changed the password as well.",204,,,
Heather Ely,"November 13, 2020",1,"When I joined FB back in 2009 it was a fun place to keep up with family, friends and even play some fun games (I miss Farm Town lol) but over the past few years it's gone from a place.to say whats on your mind and have fun to being overly controlled, fact checked, etc.. I've received bans (24 hrs, 72 hrs...for the most ridiculous things).... It's a shame to see it go downhill so quickly ... Censorship is fine to a certain degree...but this has gone way to far!",2,,,
0m3n,"December 24, 2020",3,"How is there no Dark Mode available yet it's on the ""Lite"" version... Plus you should make an AMOLED mode available please! **EDIT** We now have Dark Mode!!!! Really wish you would add Amoled black (#000000) though as it will actually save battery for those of us with Amoled devices.",0,,,
joshiren socias,"December 19, 2020",1,The video's sound disappears when going full screen and also the double tap function to fast forward 10 secs won't work on most videos.,1,,,
Zahid Zaidi,"December 11, 2020",1,"It seems that the Facebook administration no longer cares about the user. I have been using Facebook for a long time because there was no problem in using it, but now it has become very complicated. Your profile is suspended for no apparent reason and no reason is given. During this month, two to three of my accounts have been suspended for no reason Now I intend to leave Facebook on a permanent basis.",202,,,
Brandon Mcbee,"December 7, 2020",1,"I've had fb for years and never had a problem for some strange reason the past 5 days the app is kicking me off and sending me to the main screen, I've reset, refreshed, factory reset, airplane mode, and uninstalled and reinstalled, checked all app permissions and it's still kicking me off, the day my Son gets married my Facebook stops working after years of no problem, needless to say I'm super frustrated and at this point dont know what to do😪",282,,,
kalyan alapati,"December 18, 2020",1,"Worst recent updates. Videos plays in tge background, app gets stuck. Past updates have been worst making the app useless.",1,,,
HerO's lPoint,"December 27, 2020",2,"Bugy as hell Can't like any page Not cann open messenger from it, I have to manually go back and open messenger and a lot more annoying ads",0,,,
Karl Kirvy Enojas,"December 27, 2020",3,"The more the app updates, some features that I Ioved before vanished away. Yet, even I have refreshed my news feed, the same posts I see.",0,,,
Kevin Champlin,"December 21, 2020",1,This update sucks! I can't edit a post from my Samsung phone...I have to use my iPad. Terribly buggy and slow,0,,,
