user_name,date,num_stars,review,num_likes,user_name_answer,date_answer,answer 
Shubh Agarwal,"December 13, 2020",1,"The offline backup it creates are unsecured. They can be accessed by anyone and it's a harm to your Privacy. Atleast Whatsapp could encrypt them with a passphrase like Signal. Don't choose Whatsapp, Use Signal.",2,,,
Jamshed Begov,"December 24, 2020",5,"Dear developers, can you add option for editing messages. It is a little bit not comfortable when sometimes incorrect message was sent. Thank you",1,,,
M O R E N,"December 26, 2020",3,please fix the bug. why if i uploading some videos 60second then when i uploaded the second videos of 60second the sound its delay?. pls fix the bug. thank you. sorry for my bad english,0,,,
Ruth Naomi,"December 16, 2020",3,"It's a great app n I really love to use it, but it's not sending me the number so that I can verify my number. Sometimes it does send, but it fails to upload my profile pic",1,,,
PraWin,"December 19, 2020",4,Its very friendly App i have ever seen. I have just one doubt is there any restrictions for using broadcast option... ?? I couldn't use that option for past few months.. Please fix it,0,,,
Preet Malhi,"December 20, 2020",4,"Everything is ok with app. But it's quite annoying to know that there is not 'save to gallery' option for Android devices, unlike iOS",0,,,
Venu Gopal,"December 8, 2020",4,"Why don't you update this as people can send Time messages? If this app can capable of sending messages at the users fixable time, they will be satisfied and Hope this app will implement this soon",0,,,
Michael Mugendi,"December 15, 2020",5,This is a great new features. The Group Messages should be the ones disappearing immediately as opposed to person-to-person chats.,3,,,
umar mohammed Tv,"December 15, 2020",5,"Excellent messenger, fantastic! You deserve 5 stars. Just wanna ask you people to please include this feature "" Front Flashlight for video calls in dim environment "" Please! That's my only problem with WhatsApp.",1,,,
BRENNON CREE,"December 12, 2020",4,very intresting app for audio and video call but there should be one more feature --when we use whatsapp web there should be support of video and audio call please include this feature ......,2,,,
aruna 91,"December 31, 2020",2,Past two weeks I cannot receive msg in display... Twice uninstall the app and start new... Now I face same issue if I open then only I viewed in msg list... Cant receive in display pls check and clear the issue as soon,0,,,
ExposedRoot,"December 10, 2020",1,As of about 11:25pm phone phone stopped communicating with the desk top. Uninstalled and reinstalled both. WhatsApp on my phone will.not scan the QR code.,0,,,
Jay drumz,"December 27, 2020",3,I having a big issue with WhatsApp I'm not getting any notifications while I'm not on the app I have to be in WhatsApp to see my messages and my calls and normally I could just scroll down on my screen and see my messages and reply now I have to go on the app you guys need to sort that out cause I'm missing important calls and messages,0,,,
Prince Namburi,"December 10, 2020",4,It's good. But we also want an update for scheduled messages feature inbuilt because we are using third party apps which some apps doesn't work correctly. So we kindly request you to keep update for the scheduled messages feature inbuilt.,1,,,
It's Me,"December 12, 2020",3,"Though the app is too good , the recent update is not compatible in my mobile . When I opened WhatsApp it showed a pop up menu ""the file format is not supporting"". Kindly solve the issue.",2,,,
Monica Sara Getzel Glucksmann,"December 20, 2020",5,"I just can't live without it, and can't live anything else with it.... Love it..... There are always opportunities for growth and improvement, we have to want to work for it, but before we have to accept that we are not perfect in order to allow space for growth..... Wishing you that!!! Wishing *MYSELF* exactly the same!!!!",20,,,
Nandhini s,"January 1, 2021",1,Why the hell I can't upload my statuses ...I have been trying so long ..And really really it's so so frustrating... Whatsapp is experiencing crashes...Can't I upload simply🤬😡😡so so frustrating..I have been trying so long...Fix this problem ...Where my other family members or friends are able to upload what heck with my whatsapp... seriously 😑 seriously I have been trying so long..😡😡😡😡😡😡😡😡,0,,,
Callum Beattie,"December 8, 2020",1,"New Phone - WhatsApp Broken? Got the new Samsung flagship phone and now my WhatsApp won't send pictures or videos from this phone. Pretty major failure. Support have been unable to help other than say ""uninstall and reinstall""",2,,,
Akif bhai,"December 22, 2020",3,Hello watsapp there we can see that there is a delay in sound in our watsapp status when we add video for status from mid..video would remain that we chose but its sound takes delay it looks helarious... please fix it,0,,,
Puskar Das,"December 27, 2020",5,"it a very usefull app specially in the time of covid, when we can't go for school. so school is now in whatsapp.But before this time whatsapp is a very good app for us.I use this app from 2018 and i have no complain about this.",3,,,
Romio Singha,"December 13, 2020",5,"Very best app in chatting and sharing of any important files, so thanx the creator and developer of this app In using this app I am found some technical problem where in the interference show that whats app went wrong and after few seconds my whats app has an backup but today chat is not found and this happens with me 2 times so I requested developers fixed the technical issues in the future program and lastly say to thanx to giving us to best app for chatting 🥰",23,,,
Fardin Abrar Safee,"December 16, 2020",4,Simple to use. Looks great. And gets most of the communication stuff done. But if I could access the same account on two devices independently I'd rate 5*s,14,,,
Mayuresh Chudnaik,"December 28, 2020",2,In The Android10 I am facing issue that the pop up notification is not working it shows that it is not available for this version of phone.Please Get The Feature back in this app it is very helpful,0,,,
Evalynza Kurbah,"December 10, 2020",1,"Nice apps but always problem sometime I set video in status its doesn't work about 5 minutes also it doesn't work long time that I have to wait,your WhatsApp I put video status also its take a long time I think all this apps are duplicated,1 star gone sorry",1,,,
Trupti Sutar,"December 12, 2020",5,I like it but there is an glitch or bug you should fix it it annoys me it has been 12 or 14 hours since a friend left a group but still when I try to add him it says the he has left the group RECENTLY please try again and also plz add a contact locking feature for extra security,4,,,
Rhianna E,"December 7, 2020",5,Absolutely love this app :D I can't think of anything wrong It is a fast and simple way for me to connect with my friends and has been especially useful in Lockdown,37,,,
IMC DREAMS CREATOR,"December 11, 2020",1,Since last few days not able broadcast message Whenever I send message in broadcast to multiple number it shows double ticky✔️✔️ but it doesn't become blue and not show my post all members. The recipient is complaining that he has not received the message Why its happening so So I am rating as one star Otherwise this is best app,3,,,
Spring wolfs,"December 20, 2020",4,The videos are clear it sends all of the video the pictures are good you can do more then one and they don't stack like most apps do but the only i am sad about is that it need WiFi but other then that I love the app,1,,,
Mojeed Akingbolu,"December 28, 2020",4,The updated WhatsApp isn't making me able to view view video status !and it takes a a lot of time before loading. Please rectify the bug.,1,,,
Sameera Karamat,"December 12, 2020",1,From last few days I am facing voice distortion after around 30 sec of all the audio calls. Fails to fix this issue. Earlier it was all ok and well performing application.,4,,,
Nag Pro,"December 19, 2020",1,The app is very slow in my Vivo 1726. If I have search a contact it takes more than 30 seconds. This isn't expected from WhatsApp.,1,,,
lawrence p,"December 18, 2020",2,I have been using... WhatsApp since then... But when when I recently bought new phone... Which is Android 10.....im facing problem of viewing images /downloading issues.... (Note: no network issue) Please do fix this .,2,,,
Muhammad Talha,"December 27, 2020",4,"It does what its supposed to do. However, as others have said before, privacy remains an issue. Otherwise haven't faced any bugs or any other issues.",0,,,
jiya roxx,"December 5, 2020",5,Same in to this what's app too..every thing is prefect👍💯 but please can you make changes in blocked contact so that it can be easily recognised like another session in contact list or any type of colour work⁉️ if you can it will be great 👍rest keep it the work your doing is good 💯god bless you,7,,,
Bijoylaxmi Kakaty,"December 22, 2020",5,"Can you please introduce a feature to send messeges, status prescheduled...i always think if i had this feature i had not forgot to send imp msg status at the right time....",1,,,
Laur Barosanu,"December 27, 2020",4,"Good app, but it has a glitch. With the current version it drains battery by running in the background.",0,,,
Saum Said,"December 28, 2020",5,Good experience when used whatsup app. Thank for all developer. Make the world more attractive and stimulate bussness environment. You expressed the communication within the community now we enjoyed the good relationship with others. Keep it up,2,,,
Dr. Hassan Saeed,"December 11, 2020",3,"Why you removed Camera feature? Last update you can switch camera , normal to wide angle. Now its gone. Now you can't do it from whats app camera. Bring it back😖 it was so useful.",1,,,
Cyka Blyat,"December 29, 2020",5,please add highlight mode in group chats. only the admin can highlight a message with different highlighted background. easy to look through important messages in group chat.,1,,,
Sharoon James,"December 10, 2020",3,There is calling issue which last only less than 1 minute either video or audio then afterwards it starts to reconnecting while my internet connection is perfect and this issue is being faced by me from last 2 days.,2,,,
Neelaveni Tavitiki,"December 29, 2020",5,"Very Good one very good app to send message , send pics or videos , video call , call if no balance in ur mobile , to send ur status and share ur feelings with ur contacts .... i suggest anyone to download this app i too loved it soo much..... 👏❤❤👏👏❤❤👍👍👍👌👌 Thist app does not contain any ads to disturb u while chatting with ur friend or relative 🤗🤗🤗",2,,,
Vinay Bhuktar,"December 11, 2020",1,When I am using camera in whtsapp capture the laptop screen photo that time always comming errors (camera failed) Last three months facing this issue 😔😭 kindly do something I am always using update whtsapp it's taking a time to capture photos and send to officially group 😔😔,0,,,
Shindeirπ,"December 11, 2020",3,Hey my WhatsApp was function well so far but since a few days I have been seeing a red star on the top of the icon on my home screen and it doesn't seem to go away no matter what I do can I know what is it about and how to get rid of it I even tried reinstalling it but to no use,2,,,
ACE memes,"December 15, 2020",1,I am really dissapointed with whatsapp.... It was good but now it is worst... I am not able to send even a single video as well as in my story .... My net is fine but stilp whatsapp isnt responding 😠 i am really dissapointed .... Since yesterday evening i am trying but still nowthe video hasnt reached even 25% ....,0,,,
Fix A Roof,"December 25, 2020",5,"Generally it's great. The calls have some issues but as with everything it takes time to perfect. I'll still give the wats app idea , service and delivery an overall 9/10",10,,,
Charlene Kownacki,"December 28, 2020",5,WhatsApp if so easy... And I'm an older person so this is perfect. I would recommend this to anyone. It's really a godsend for my daughter and me.,3,,,
Archana Shastry,"December 12, 2020",3,Youtube thumbnails not working in the messages even after upgrading. Broadcast messages are not sent to many. One cannot share post in broadcast. Recent updates got lot of bugs.,2,,,
Simon Arlott,"December 25, 2020",1,"There is no way to vary DND behaviour for starred contacts, so messages from starred contacts (even in groups) always result in sound/vibrate notifications.",0,,,
Anupam Prasad,"December 20, 2020",4,Respected sir/madam I have suggestions for making WhatsApp more  creative.You can add filter choosing option before capturing photo like Snapchat therefore user can feel better.I have more better ideas for making WhatsApp more comfortable and relaxable. Thank u,1,,,
Arif Bagwan,"December 25, 2020",5,Iuiuui8bvh8type is shareware the same way to do that than I was before we get back in time and effort at the end of a week or next week to go out with you on this website are provided by an average age group is shareware and is now the end of a long shot in this website contact search engine South Africa's leading up the best of a bad situation is now in,2,,,
MANOJ R,"December 13, 2020",4,"All good, but we need log out option like as telegram. Please consider my message. All whats app users need this option( Log out).and cloud storage.",1,,,
soniya bruce,"December 26, 2020",1,Now a days I'm not satisfied because If we send a message or photos to the wrong person means we can't delete the message for everyone that option is not activated now.,0,,,
Himanshu Chudasama Chandrakant,"December 4, 2020",4,"Hey whatsap, this app is so usefull for daily chats and all. But i want you to suggest something, please do it for us.In the whatsup group you input one setting which is help to group admin for mute and disable some participant for that perticular group, he or she only see the chat but he or she cann't forward any massages or else. Like watch dog, its helpfull for governent too, because of guidliness issued by govt.(about viral masseges) Pls think aboit it.",6,,,
Akash mandal,"December 8, 2020",2,Hlo! I think this app was good but the problem is that it is assuming very much data comparing to any other app and when I am trying to download any video from any chat it is taking so much time so I request you that pls short out my problem.,5,,,
suresh gowda,"December 15, 2020",5,"I am having lot of fun with WhatsApp it's very good app I can chat with my friends and do video call and voice calls in it and can send locations, photos , videos, etc.",18,,,
Ananthu Manikandan,"December 9, 2020",4,"Hey team WhatsApp, I don't know whether you read this or not, I just wanted to tell you WhatsApp misses out the green online markings which is found in Instagram, if you add that online showing green button(I don't know what it is exactly called) it will be very use ful And it would be a great update, thanks.",0,,,
Kartik Marbade,"December 12, 2020",4,"Hey WhatsApp, I am facing a issue regarding share youtube videos on whatspp.....In previous updates when we share youtube videos on whatspp it would show link with the thumbnail. BUT Nowadays it is not showing the thumbnail in whatsapp. Please Fix it as soon as possible. Thank you",1,,,
Manisha Khanna,"December 18, 2020",5,Hii whatsapp messenger updater my request is for alarm message it would be more helpful for me in my busy schedule if uh can do this for me I'll be more happy with this app. Alarm message like save the message with the time and send automatically when I'm not able to respond the message for me this is needy things which i want from uh bcoz I have the only one app to communicate with my colleagues and my special one and it is necessary for me if this will be done by uh I'm very thankful to you,2,,,
John Maseka 219051828,"December 26, 2020",2,The latest version sucks🚮💔💯 it glitches and freezes a lot.. a whole 5 minutes just to open.🤦🏾‍♂️ I'm disappointed💔.. would rather go back to the old version.,0,,,
Animesh 09,"December 20, 2020",2,"The quality of photos and videos which are put on status deteriorate too much, it is not even funny to see a good picture ruined just after applying on status. I hope they fix that",1,,,
Aditya Jain,"December 18, 2020",4,Overall it's good but there little camera issue. When I click the photos from my device camera it's goes good but when from WhatsApp camera it goes full white while the flash is on......,1,,,
Yash Somani,"December 5, 2020",4,Please bring a pin the message feature for group chats from which we pin important news or message It is very useful for students who are in college and also important for business chats they also pin their product's price from which customer will get easy to find latest prices,18,,,
Dua Farooq,"December 30, 2020",1,The pictures i take with whatsapp camera autorotate 180° for no reason. I thought it was my own mobile but apparently not. Please work on fixing it.,0,,,
Pankaj Kumar,"December 24, 2020",4,All the things are good but one more thing to be added is just how people selected can see are status please do something the same with our profile picture . Thanks .,0,,,
rosewa chan,"December 31, 2020",3,call keeps reconnecting whenever i exit the app or turn off my phone. it isnt supposed to behave that way and it never did before.,0,,,
Sidra Meraj,"December 30, 2020",5,"Great,This is the best messaging app but i have a couple of problem with this App: This update seems amazing but i cant search my stickers as it was written in update...and no change...Reply me for solving my problem",177,,,
Divya Bajaj,"December 20, 2020",1,"After the latest update , my status views are showing wrongly. Even if the setting of the status is shown to my contact.. the views which are shown to me are wrongly updated.. when i restart my mobile , the actual views are shown.. For eg : when i upload a status and check my views after an hour, it says only 2 views , immediately when i restart my phone and then check the views , it shows 20 views. Hate the latest version. Plz fix this immediately.",7,,,
PRABHAT SHARMA,"December 12, 2020",5,Whatsapp is a good and Friendly messaging app .. Whatsapp is secure also and it does not leak data and it is a user-friendly app .... Means a person can easily understand Whatsapp .. I suggest the developer to add more feature and make it more attractive .... And please provide a costumer care number also .... So we can contact and get rid out of problems ... Thank you,6,,,
Arhaan Nadaf,"December 25, 2020",1,"When i try to download photos or videos after some weeks it just getting missing everytime. Whenever i downloaded It, a msg popup that shows the file got missing plz resend it. Plz solve this issue",1,,,
Mazen Reda,"December 6, 2020",4,Good but I need archived chats to remain in the archived section even when new messages arrive in them. And I need a notification when someone mentions me in a group. And make an option to backup chats only not pictures.,8,,,
rahul yadav,"December 24, 2020",4,In message/word search option do provide number of time the intended search word comes. Also in groups auto download of images and media should have the option of pause.,0,,,
Lindyann Hackshaw,"December 28, 2020",5,"It's the best for me, helps me to keep in touch with family, friend's, my husband an to have group chats that comes in reall handy, thank you WATTS APP.",11,,,
Endi Ahmed,"December 27, 2020",3,"WhatsApp must support ""Disable"" or ""log out"" options, I want to stop receiving messages on WhatsApp for a while but without disconnecting from the internet or deleting the App",0,,,
Rimsha Khan,"December 13, 2020",5,I think not only me but many of the users find it difficult to delete for everyone messages after sometimes and that isn't available although whatsapp is an amazing app but still it lacks some features so basically i want that delete for everyone option should always be there........,5,,,
Mandy 01,"December 23, 2020",5,I reset my phone yesterday but before that I backed up WhatsApp so when I reinstalled I couldn't restore the data in the Google drive...please help me...it would be better if you let us choose whether you should restore from the drive or local backed up data help me😭 I'm giving 5 starts because it's really good and I love it but.... restoration is my problem,1,,,
Sharing HOMEO,"December 19, 2020",4,"If I attach text to picture, is impossible: 1) forward picture with text (text don't send) 2) copy text to clipboard 3) find text in history",1,,,
senani,"December 23, 2020",1,"this app frequently having trouble restoring chat history. even when i reinstall the app, after few days it happens again. super frustrating as i lost a lot of important chats.",29,,,
Umer khan,"December 12, 2020",1,Its a very good app overall but from a week the voice calls across the countries have developed severe distortion and call failures. Please fix this issue.,3,,,
Heduardo Ramsdorf Derevetzki,"December 18, 2020",1,"Please give us the option to delete only all messages and voice messages in chats like before. Telegram is so much better, wish people would change to using it instead.",2,,,
Raven Draxler,"December 15, 2020",5,Very efficient app. Fast messaging but I would be much better if you add on the time status pictures take to disappear. They switch so quickly. Sometimes we share statuses with word quotes so we need enough seconds to read them.,9,,,
Nur Saban alif,"December 11, 2020",2,"Whatsapp suddenly prompts ""something when wrong with your WhatsApp chat history"" And stuck with restoring chat history. It sucks for me becauss i use whatsapp daily and suddenly when i woke up the chat is lost, and i just got replied at by my friends and unable to see the messages",98,,,
Zakir Khan,"December 23, 2020",1,My whatsapp wasn't working from a very long time I tried to reinstall it but couldn't download it.. it keeps showing pending.. please fix the problem as soon as possible..,1,,,
Mango People Banana,"December 7, 2020",1,Whatsup and Facebook same email id only matches with whatsup pay......My contacts are only allowed to see the catalogue in whatsup business. Advance Status Timer or Status Timer Date wise isnot available.so we cannot post advance status after few days without internet. Advance Status feature should update automatically own status as updated in date wise timer that first upload in your whatsup server and then perticular date timer will update in own whatsup status.,1,,,
Kanishk Kumar,"December 30, 2020",4,One of the best app for texting or sharing media files. Demerit of this app is that it decreases the pictures or videos quality. Otherwise it's a wonderful app.😄👏,0,,,
Mriyadi Madiun East Java,"December 30, 2020",5,"Good application. It's better, if it would has a search function new contacts for its nearest location. And true picture update users of before they chat.",0,,,
Emily A,"December 31, 2020",3,"I would like yous to add a notification that whenever you turn it on, people can't see if your online or when you were online. Other than that its a great app",0,,,
Mehak Arora,"December 30, 2020",1,Everything is alright but i don't like the new version for android phones i didn't get the pop up notifications for messages and calls i hate that i want a notification for that.,0,,,
•Directioner •,"December 8, 2020",3,Whenever when i trim the video on status...after posting it..the sound and the video didn't match..just like when you post a song..the song lyric doesn't match with the mouth movement...hope the developer will fix this problem...,5,,,
Syafiq Wiraatmadja,"December 18, 2020",1,This version always gives out error report and i have to restore my chat history so now my work related content now disappeared. Dont even bother putting out new features if you cant even maintain basic functions...,48,,,
GLAM DAMN,"December 30, 2020",4,I love all the features but please remove the location feature from whatsaap...Our parents track our location and don't let us have fun anywhere And because of this reason some of my friends and cousins are not on whatsapp😑😶😩,0,,,
Mauricio Waltrick,"December 12, 2020",3,"Since the last update, when I send an YouTube link it fails to show the video thumbnail preview in the chat. Is it going to be fixed soon?",1,,,
Aiste Ragauskaite,"December 10, 2020",1,After last update I am not able to make calls on WiFi only mobile network and my internet works perfectly and it's also fiberoptic I don't know what is the problem with this app but I hope will get fixed soon I can not talk to my loved ones 😤,3,,,
Seena Jose,"December 13, 2020",4,"It's a very useful app but after someday when I try to view some images it's showing please ask the person to resend it . so it's very difficult for me for uninstalling the app and re-installing all the time, hope u guys fix it",0,,,
Kelvin Yuu,"December 21, 2020",4,A few changes would make it even more ideal. Like you bringing a tab to separate group chats and other chats. Some people are in multiple groups and this would really help,0,,,
Bravery,"December 23, 2020",5,Very good to call around the country and to be able to call family and friends and colleagues good for kids and why say kids it because they can make group calls and texts,8,,,
Ruby,"December 16, 2020",3,Honestly it's alright but a month ago it started giving me a notification saying checking for messages and I do not get any messages after that unless I downland it again. And the backup doesn't work after 7 days.,1,,,
S Karthikeyan,"December 23, 2020",2,"For the past few days, i couldnt open some photos kept by others in status. But in the mean time i could open all videos kept in status.How to resolve this issue?",1,,,
Reggie Christie,"December 27, 2020",4,Great app. Always up to date with new features. Needs to get updated to allow for bubbles with Android 11.,0,,,
charumathi natarajan,"December 21, 2020",5,I have been using this app for many years. Moreover this app whatsapp has became my part of lyf. This app offers update once in two months and it has never disappointed me with its update. This app is safe to use . Also it's user-friendly . looking forward to lot many updates .,19,,,
Lyn Louis,"December 20, 2020",4,"Great for messaging, exchanging photos & calling, although signal during call sometimes distorts or cuts off. That's why I've given 4 staŕs",0,,,
Arockia Prabu Selvam APS A,"December 18, 2020",5,"Pretty Good to communicate, Expect more colours in decorating photos and videos, Now black and white only available in decorating the alphabets. (Means expect more colours in stroke letters)",2,,,
Subham Kar**,"December 5, 2020",5,This App Is Too Good And I Like It Very Much But If You Add This Type Of system That We Can Save Our Profile Photo in The WhatsApp Homepage But as it was Good that U Have Given the System That we can save our Profile photo in the Messaging Chat.. it's good I love it..👍👍,49,,,
KJ_ TEO_,"December 13, 2020",5,I don't know if I'm the only one this happens to but for the status I have a one minute video right but you can only post 30 seconds and it gives you the 30 seconds block/bar so I dragged the block/bar to the last 30 seconds of the video and when I post it's showing a different section of the video,4,,,
satwik Rasamsetty,"December 22, 2020",5,"Great , good ,l am very useful in studying,more information collected,new information shown,all information collection in app downloads and nicely .l am say""very, very_ _ __ _ _so good"".",8,,,
Bharat Agarwal,"December 14, 2020",3,Broadcast messages are not getting delivered in this new version but are seen delivered by 2 read ticks. Waiting for the issue to be resolved in the next update.,3,,,
Dollrosie M,"December 22, 2020",4,It's an absolutely wonderful app for connecting with Friends and family but if a shy emoji would be added then it would be perfect as for showing the feeling of shy people use 🙈 emoji which is not a shy emoji. So hope WhatsApp would have this emoji.,1,,,
Naluundu Mudenda,"December 23, 2020",5,"It's a great app, however I would love it if when a message is archived it remains in archived even when new messages come through so that one only retrieves it when they want/have to",3,,,
Samir Vora,"December 11, 2020",1,"From last week I am not able to send message on broadcast, I mean message have been send but it will not reach to the destination of receivers number, before that all the time it works smoothly",1,,,
mfuz,"December 28, 2020",4,I am unable to turn on flash while taking in app photos. It is so frustrating. Please help me or just fix this.,0,,,
Israt Medha,"December 28, 2020",5,"Very good quality and excellent service for the people. Sounds sistam, vidio call quality, clear picture, and nice other all sistams.",1,,,
Matt G.,"December 13, 2020",1,"SERIOUS PRIVACY FLAW Almost every IM app or service has a setting to choose whether your online status is shown, or at least shown to who you choose (e.g. only contacts). But WhatsApp shows you as online GLOBALLY to anyone who has your number. This isn't new, has been like that from the beginning, and wasn't a problem. But now there are apps and services that TRACKS YOUR ONLINE STATUS 24/7, compares it with others, giving a much more detailed look at your daily patterns. HAS TO BE PATCHED ASAP!",3,,,
Olaini Lature,"December 21, 2020",1,"I don't like minimize display, because when you video call someone, he/she will not pay attention on your voice because he/she concern of seeing something in their phone",2,,,
Suhel Sk,"December 14, 2020",1,"Since the last update, messages sent through Broadcast are not being delivered to the members. In my devuce it is showing as delivered but they are not getting any of my messages in their device...",2,,,
rakesh jain,"December 7, 2020",3,After update couldn't able to send message to broadcast list ................. After selecting any pic or video if we want to share to our broadcast list .............not possible now.....................the broadcast list don't appear there,6,,,
Muhammed Jameel,"December 9, 2020",3,"Best app for messaging and conversation.but here's a problem that..due to Covid-19. The online classes are being conducted and I've to send lecture videos which are less than 20 minutes but they aren't being sent ...they say that ""try a different video"" ..plz plz solve this problem.",2,,,
Alex Adamou,"December 11, 2020",1,Link previews (e.g. for YouTube videos) have stopped working. This means WhatsApp is no longer a useful communication and teaching tool. Urgent fix required!,2,,,
sekinah Yusuf,"December 31, 2020",5,"Excellent app but I wish we could have group chat categories in one place just as we have status, it's not proper the way all messages and group messages are together",0,,,
Prarthana P Hegde,"December 5, 2020",5,Its very nice app for communicating as of the Covid-19 time going on now. Its easier to send an invitation of a ceremony in this app rather than going to the house. Thus I say its very convenient,33,,,
Chinonso Stanley,"December 20, 2020",3,So many upgrades. The app keeps malfunctioning.. Sometimes i can see the video or picture i want to upload as a status until i upload it.,0,,,
Amarnath Km,"December 9, 2020",5,I have a small suggestions.Can you bring up a feature which enables us to backup selected personal chats or group chats.It would be more helpful to me as a student .So that i dont need to worry when my notes get deleted or missing.I wish this feature would help a lot of people. Thank you,3,,,
Tasmiya Fathima,"December 29, 2020",3,The pop up notification is unable so improve it the abling the pop up notification setting in android Message notification is not received and the message sent is not sending on time... Whatsapp is getting poor so improve it by all the methods especially in notification,0,,,
sherif khalil,"December 10, 2020",1,"Very cool thing because I can chat with my friends, family, and call and it's very important because if their wasn't an app like this everyone couldn't message their parents about anything inportant or any thing.",3,,,
紫苑紫苑,"December 12, 2020",1,Not inclusive enough. Please give us ability to block voice messages or at least add feature to transcribe voice messages into text. Think of deaf people who use your app.,3,,,
Dingerly,"December 17, 2020",1,"Whatsapp has become very glitchy, video status updates gets unsynchronished with sound after uploadiny , i can't see anyone's status update before seeing the previous one and it pops 'download failed' almost all the times.",2,,,
Satwinder Kumar,"December 26, 2020",1,"The only problem that i am facing is i can't even transfer my old chats and data to my new iPhone, developer needs to solve this problem otherwise it's very useful app.",0,,,
Aishwarya Bhalerao,"December 22, 2020",1,Whenever I'm making video call on whtsapp voice is not coming ... I don't no why is it happening ... Nd if I put headphone during video call still voice is not coming.... Please help me out,1,,,
alisha verma,"December 31, 2020",4,There should be a more options for privacy on profiles photo like privacy given in for setting up a status and there an additional options for username and password for login and loguot along with OTP,0,,,
syed uddin,"December 25, 2020",5,"I used whatsapp since it was released, Its the best free messenger app currently. Never had any issues with this app. I wish Facebook had never took the ownership of this app.",2,,,
Dawah Channel,"December 7, 2020",4,"Dear Whatsapp makers, The thing that I'm saying is not a problem but to improve..... There should be a chat heads like messenger app. if whatsapp has this feature it would be cool.also I will add one more star if you add it,,,,, Thankyou,,,,,,,,",5,,,
Daniel Cummings,"December 16, 2020",5,Never had any issues with this app and it is very helpful as I don't have to use any texts!!! It is also great for calling friends over the Internet.,18,,,
Chisomo Banda,"December 16, 2020",2,There is a problem in status updates when I post a status that is a video the audio and the video do not match the audio is slower and same goes for other video statuses its really annoying and needs to be fixed,2,,,
MatsUrFrnd,"December 20, 2020",4,Need one more feature like auto reply to message. There are some other apps available but i'm concerned about privacy. Hope you guys ll add this feature in future!,0,,,
Rubern Mahendran,"December 16, 2020",1,Something wrong with your app. Voice note is turning the screen off. It takes forever to load videos and pics since the latest update.,10,,,
Vivek Kumar,"December 23, 2020",1,"Now a days when I send a msg to someone, I get the double tick down the msg, but when the other person see's the msg then also the tick mark remains the same, it doesn't become yellow",1,,,
Maria Rivera,"December 12, 2020",2,Everytime Iupdate it becomes more dificult for me to use app. Iam 65 yrs old and Im not compuer savy which is why everytime It's more diff. I like things simple. It is my ony means of keeping up with family. See pictures & chat. Simple,1,,,
A Google user,"December 16, 2020",4,Wtapp is wonderful app .but last 1week a go when someone call me are i call someone. After 30s droop my voice other side said he don't understand what i talking with..** i dont no what happened .i uninstall then i downloaded again but problem still same ..i dont no what to do. ?,0,,,
Sakshi Kumari,"December 16, 2020",4,No doubt it is a nice app for messaging... but a new feature should be introduced here... hiding our online status from selected contacts... developers please think over this suggestion...,0,,,
Swami Bodhamayananda,"December 12, 2020",2,"All of a sudden we find that we are unable to forward notifications, videos etc in broadcast group. What's the problem and solution. Please confirm asap. Didn't expect this in WhatsApp.",2,,,
Balaganesan B,"December 10, 2020",2,Broadcast isn't working properly. Some people aren't receiving the message despite being part of the group. Can you find out why and rectify the same ? Since 4th Dec we sre facing this issue.,3,,,
Partho Das,"December 10, 2020",1,"After the new update, why are we unable to see the number of texts sent to a person... I kindly request to bring that version back.... This new update is rubbish.. I cannot put my own wallpaper from gallery",2,,,
Mani Mani,"December 16, 2020",4,This is good in all forms...But in some days there is some issues in WhatsApp Messenger. So pls rectify this issues. But otherwise it is so good👍,0,,,
Rajarshi Biswas,"December 12, 2020",3,Right now I am facing a bug. The bug is that whenever I click a photo in landscape mode it automatically gets resized in portrayed photo due to which it's a bit difficult to read. Please fix this bug,1,,,
Harvansh Yadav,"December 22, 2020",5,"I love the new payments feature but you guys have to provide a simple option to it,that is check account balance option in the payments feature.Hope you guys get my point.Please provide it ASAP.",0,,,
suyasha koirala,"December 20, 2020",3,"Although my phone is in the vibration mode, i never get the phone from WhatsApp. After missing the call there is one vibration and nothing in between.",1,,,
Nandani Sharma,"December 22, 2020",5,Well the app is very good....1st suggestion is u can add an option to which we can reply to anyone's status publicaly and every one is able to see the reply....2nd u may add fonts and styles for writing messages...🤗,10,,,
Rahul Sharma,"December 27, 2020",3,WhatsApp team...there is a glitch in the latest version which causes WhatsApp to hang for some time every time when I update my DP ...please give a fix and I'll change this to 5 star again ...thank you..,4,,,
soundarya a,"December 14, 2020",2,Watsapp had a mode like pic or video uploaded on status could be fully covered by any of the color chosen from edit. But now the mode is unable. If it was resumed back.. would b much better,1,,,
Kaustubh Keni,"December 20, 2020",4,Since new update there is a problem with online status It is showing offline even when I'm online. This glitch is really horrible and making my life even horrible. Please fix this glitch,0,,,
Music Lover Presents,"December 30, 2020",5,"Nothinging for issues. Thanks for awosome update, but the. GIF can not be created including no voice in GIF. please make that update of GIF creation including sound 🔊",0,,,
Shaheen Begum,"December 11, 2020",3,I am not happy with this app because my photo quality is very good but when I upload a photo on my status or profile picture it's quality is very low please fix it. I am very upset with this issue,3,,,
Sourabh Khandekar,"December 16, 2020",5,"Thank you so much for starting WhatsApp payment. I very like it. Add other features like bill, recharge , etc. Payments.",0,,,
