user_name,date,num_stars,review,num_likes,user_name_answer,date_answer,answer 
Krisha Damania,"December 21, 2020",3,"You know what, the update has really downgraded Netflix. We're missing out on many features which we had in Netflix earlier like: On touching you can see the controls (which we still can) and hide them on clicking again. A lot of bugs are to be seen. Netflix we really need an update",5,,,
Steve C.,"December 18, 2020",2,"Please allow us to watch Netflix in portrait mode. In my case, it is far easier and more comfortable to hold my tablet in portait mode compared to landscape mode, yet the Netflix app forces me to use landscape. I would prefer to be able to choose my own orientation.",55,,,
Omar AlTameemy,"December 17, 2020",5,One of the best streaming apps in my opinion. Don't care about people who complain about glitches and other technical issues in the reviews because Netflix is trying it's best to fix some problems in the app and these people are just some toxic people who want companies to lose a lot of money. I promise you will not regret trying Netflix!,9,,,
DavidA Coon,"December 21, 2020",3,"It's bs when, someone else, you've allowed to go onto your account, to have Netflix on there phone, and your app is on Netflix.. on smart TV, That has apps, capible to get netflix, netflix account from cable company/provider, uses different password for every device, them I get logged out mine. On tv. Can sign into now freaking password.. bs Fu netflix",6,,,
Reeve Eli Xavier del Ayre,"December 26, 2020",1,"Having problems with the payment method. It just give me the response of ""there seems to be a problem on payment method"". Or rather, there is a problem on your service. Too hassle.",2,,,
Mystery Flores,"December 22, 2020",3,Mostly good app except here lately I can't even watch a full episode of any show with out it glitching and closing out all of a sudden. Really irritating when I have to reopen and search my show 4 times per episode. Only other problem is that you keep raising the prices ever couple months it seems like.,4,,,
Hari,"December 19, 2020",1,The new update is broken. The control settings stays too long during playback and clicking on the screen doesn't make it go away. The skip intro button doesn't work in locked screen which used to work before. What did you do with the new update????,5,,,
Eunice PangZY,"December 18, 2020",1,"I've had this problem for a while now where the screen is just blank when I watch something. The audio will be running and all the other functions work, I just can't watch whats going on. So, please fix this. Three months on and this issue is still persisting.",5,,,
Marion Moore,"December 22, 2020",3,"When I open this app It instely closes and I really want to watch Netflix when someone is doing something, so I do it on my laptop but it doesn't work. So if you are reading this Netflix compiany, I hope you can fix this for me. It doen't work that much it just closes when I open the app. So I would really like to watch some glitter force today!!!!! I always watch it on the T.V. so CAN you please fix it!!!??? I wan't to watch Netflix now but I can't because it doesn't work so please fix it. Pls",4,,,
Ericka Boyles,"December 14, 2020",3,I have an android and i'm disappointed because about 2 weeks ago i was able to turn the video off and just listen to my shows while i was at work but the option just disappered. Now my battery drains soo fast. Bring that option back please.,0,,,
Sean Smith,"December 23, 2020",1,"Fix this god damn app it hasn't worked for my redmi phone in over a year, I've looked it up and this is apparently an issue with my make of phone it's worked perfectly ok every device I've ever had except for redmi makes of phones it just gets a error when I try to load the app I've even tried downloading several year old versions of the app which then work for a day and stop working when I turn the app off and on again",4,,,
Lauren Chavez,"December 14, 2020",3,"I enjoy netflix, have had it for years. What I don't enjoy is them raising the damn price every year....this year its $2 more per month...I already pay more than double what disney plus costs per month. You guys claim it's because more shows are added, but how many shows are deleted too? I'm seriously considering canceling my service and switching to something cheaper after this last monthly raise is payment. Every other streaming service is cheaper, figure it out before you loose us Netflix!",0,,,
Samara Jean,"December 20, 2020",3,You can't find the new ones like The nightmare before Christmas and when it comes to happy ending it just finish off like that I don't like the movies that much a happy ending and then you don't get the rest and what I always watch something always goes wrong not the end they fix it and it goes all right what is wrong with that I hate it so that's why I give it three or four stars,6,,,
Matthew Robbins,"December 29, 2020",1,"When casting to TV via chromecast, the app keeps closing down instead of staying in top bar or home screen like Spotify would. If I want to skip intro, episode etc. I have to go into the app, choose profile each time. Annoying...",1,,,
NOISY BOY Gaming,"December 28, 2020",3,"I have downloaded the app. I have successfully logged in. But there is a problem. The screen becomes totally black I mean the movie the video menu is good but all I can see and here is subtitles and audio, can't see the video content.",0,,,
Rachel Chavez,"December 8, 2020",2,Too expensive!! Your fee hike should come with more newer movie selections. I literally only watch a hand full of movies a month. And pleeease...stop taking off series after 1-3 seasons and bring on the next season's faster than 2 years down the road. The price isnt worth it any more.,24,,,
Monica Caringal,"December 13, 2020",2,My Netflix apps not working in my vivo s1. when i try to watch its only continues loading. The work around to work Netflix is restart my phone. It very hassle that I need to restart my phone everytime i want to watch. Please fix this bugs yo my vivo s1. Thanks,0,,,
Ferdinand Jilan,"December 11, 2020",1,"You can't even fast forward or rewind the video, everytime you did that, Green glitches will occur, and it continues even after you restarted the application. There are tons of updates and THEY NEVER fix this bug. THIS IS WHAT WE PAID FOR???",12,,,
Nickie Austin,"December 9, 2020",1,It really pisses me off when a company up's monthly prices and the app glitches every minute.. I'll be switching to something else with lower monthly prices that actually works.. I called the help center said it was my connection well I tried not 1 but 2 different internet connections and devices and still glitched..,7,,,
Dalarial Clark,"January 1, 2021",3,It's good but there needs to be more detail in searching and in categorizing. For example TV shows with just one season should be separated from other TV shows with multiple seasons canceled shells with one season should be separate from other shows with one season that are still coming out with more seasons.,0,,,
Keira Peden,"December 28, 2020",5,I dont know why people dont like this app I have used this app my whole life it use to be the only thing we were able to watch and it has so many great movies and animes and cartoons my favorite part is the anime section!!!!!!!!!!!!!!!! Netflix is AMAZING!!!!!!!!!!!!!!! :),1,,,
Emma,"December 19, 2020",2,"The app was great up until yesterday when every time I open it, it says that it couldn't reach Netflix services and to try again later. This happens a lot but it usually works after opening it and closing it but it still wont work today.",2,,,
IZZAH RANIAH MOHAMED KHIR,"December 12, 2020",3,"netflix is a great app for all ages from little kids, teen and also for a family movie. It have tons of drama, comedy, action, inspirational and more. I thank everyone who created this. I admit that its addictive, so it our responsibility to prevent the negative ones and have fun enjoying life, discovering the world and guide your life with joy.Life comes through all kinds of stages and tasks. I love this app cause it taught and inspirated me about life. Thank you netflix! We love you! ❤❤❤",3,,,
Charlie Rose,"December 15, 2020",4,It's great but I wish it would categorise movies languages. The amount of times I click on a movie that didn't state that it is subtitled...! How difficult is it to put 'Subtitled' or 'dubbed' into the description of the movie/tv series!,0,,,
BROG STER,"December 9, 2020",4,"The only problem is that the app is not available in Linux, and I use Linux, its so fast loading in browser still I want an app, and not a Web based app, please make an app for Linux only And the other problem is price Netflix please respond, if you go like this everyone would exit and go to amazon prime videos or hulu or something else",6,,,
Piyush Vijay,"December 27, 2020",2,"There are many anime series which are available. But when you start watching them, there are very few episodes available. This ultimately becomes a total waste of time when you need to search for some other website to complete the series.",0,,,
Marcopolo Apolonio,"December 20, 2020",5,"conveniently watch your favorite shows on a supported device and continue from where you left off when you switch on a different device... able to save progress for multiple shows at a time... manage shows on your list... get good recommendations based on previously watched shows... again, convenient...",6,,,
NugNut,"December 22, 2020",5,"Amazing. Great way to watch movies and series. I'm glad there's stranger things because that was awesome! I love this, but you guys got rid of nightmare on elm Street! It did give me nightmares and I couldn't sleep but now I love it and wish Netflix can add it back😔👍",14,,,
Dina Don,"December 18, 2020",1,"Highly dissappointed. I just subscribed a moment ago, I was debited immediately but cannot log in. I get error message saying wrong password. I have reset my password several times within few mins still cannot log in. I don't want to believe I was scammed. I hope something is done about this.",6,,,
Jenny Fuller,"December 13, 2020",1,Worst customer service. Can't even get a real answer. Receive error messages on episodes never downloaded. Spent over an hour on the phone with customer service to be given the run around. Will be canceling my service. Do not recommend in the least. Rather deal with Hulu.,4,,,
Jemma A.,"December 9, 2020",2,"Okay. It keeps removing my favorite shows and replacing them with boring ones. Also, if I exit the app for a moment to check a notification, when I return it will start from the beginning of the previous episode.",6,,,
Fay Hunterz,"December 9, 2020",3,"love it.. but fix the crashed..its annoying! and i will give 5 star back to you. its not my phone surely, cause i have bigger game on the phone but did not crashed tho, played for many hours than a movie could handle.",0,,,
Eva Parramoure,"December 24, 2020",4,"Ok so I've been reading a lot of reviews and have seen some relatable things. One, there are a lot of shows they should have on and don't have them, and I hate that they take a lot of shows of for no reason. The only other thing that I've seen others day and have experienced the same thing is that when I close out of it for a minute, and go back in later, it doesn't start up in the same place. It's not always, but it's enough to be kinda anoying. Other than that it's great!",2,,,
Josh Button,"December 14, 2020",4,Love the content from Netflix Originals. For the developers. My complaint is the Continue Watching buttons don't update to the latest point in a show when I stop watching something. Galaxy Tab A.,0,,,
Monika.V,"December 21, 2020",5,"I love this app very very very much as this app help us to entertain. Make us entertain in bored time. This app contains lots of contents as thriller, horror, dramatic, romantic, and etc,. We can watch lots of movies and TV shows in just 199. One of my most favorite app Netflix😍.",7,,,
Melissa Reed,"December 8, 2020",1,"These monsters keep getting rid of (or losing) the best things and raising their prices. I'm done with the lot of you. Oh, and the app was always slightly wonky.",0,,,
Farstrider,"December 30, 2020",3,"Overall trajectory of Netflix is very dark. Not enough wholesome content. Seems to be a modality for social engineering. Netflix is not helping humanity, although it could be used that way. And for me personally, not enough variety.",0,,,
dhruv shah,"December 24, 2020",2,"The latest updates are not up to the standards. I can't pinch the screen to enter full screen mode. Also I can't tap anywhere on the screen when the video is playing to hide the pause, play and other controls. What's wrong @Netflix?",4,,,
Justine Jones,"December 8, 2020",1,"App is glitching, all I can hear is audio while the screen freezes. I've done all the directions. I'm voting 1 star cause I've never had this issue till now and it's VERY ANNOYING.",1,,,
Sh El,"December 13, 2020",1,What a shot in the face to all who use netflix. Shame on you for increasing your price during a pandemic and a week before Christmas. I canceled mine. There is too much competition for a price increase right now with not enough solid programs. Right now I struggle to find good netflix original shows that don't get canceled after a few seasons with cliffhangers. So you won't be missed i go to hbomax at least they have solid show with low cancel rate most shows at least get an ending on hbomax.,4,,,
Missy,"December 9, 2020",4,"When I play the app and use the full screen option, it is too dark!!! I can't see anything! I don't have the option to adjust the brightness. It sucks. I basically spend my lunch breaks listening to shows 🙄",0,,,
milica vic,"December 31, 2020",1,Please let the English subtitles be available as option also in countries like Switzerland. For some reason you seem to assume that in Switzerland everybody speaks German and all the movies have only this language as option for the subtitles. It is pretty annoying.,0,,,
Kabir Pandey,"December 28, 2020",4,Great app. Need to work on retaining movies that are great and go down from Netflix. Also the Netflix Video Player doesn't resumes the video where i left them. Good Job on keeping the original interface fresh!,0,,,
Joseph Antony,"December 19, 2020",4,"The mobile ford not seem to refresh to the last stopped point. It takes at least few minutes if closing the app completely before it refreshes properly. Other than that, no hassles. Love it",0,,,
H P,"December 19, 2020",3,"Just signed up and I can already tell the cost is not worth it. I didnt know what content netflix had and I couldn't just browse their content until I fully signed up so I wasn't sure what to expect. I am not impressed by their offerings and I immediately experienced buffering/crashing on the app and casting. Once this month is over I will be sticking with Hulu which is cheaper, better and way less problematic.",124,,,
No Name,"December 15, 2020",4,"Netflix n Amazon have enough well made TV series and/or movies to keep the viewers interested. Keeping these channels free from advertisements is crucial to maintain and increase subscribers. Young people just starting out talk with the their friends/families about which channels are the best for the band. I do not believe any paid subscriptions should charge l fees on any traditional Thanksgiving, Christmas, and/or Hallmark movies whether it's animated or not and go all the way through to Jan",3,,,
Punto Damar,"December 23, 2020",3,"It's sometimes doesnt sync with the web app. Also whenever I resume playing a series it's always resumed to one episode behind the one I'm currently watching. For example, I'm watching episode 8, go back, and sometime later I resume it and the movie is played at episode 7",3,,,
John,"December 8, 2020",3,Good for streaming but the video can go all grainy. I haven't any other issues. But most of everything good has been removed. And they added Cuties which knocks off another star.,0,,,
Games Everyday,"December 19, 2020",1,"Since the latest update, I can no longer cast my shows on my tv. I use chromecast as my TV isn't a smart one. With the old version, the cadt option was there which now isn't working. It's only audio and no display. Please fix.",5,,,
fourdecourse F.D.C,"December 8, 2020",4,I've always used Netflix I still enjoy it my only problem is when I'm watching episodes when I've hoped off then come back on it not on the last one I was watching it randomly gone back to another episode I've already watched if could be fixed would be good,0,,,
Matt,"December 14, 2020",4,"Over all the app works fine, the only improvement that could be made is to have better compatibility with streaming to Google chromecast. Normal play back has 10 second rewind and fast forward...when you cast it only allows 30 second rewind. Fix this and will make it 5 stars 👍",1,,,
Trashy Gacha,"December 11, 2020",5,"This app is really good! The quality of is really nice too, and even thou it cost money it's defiantly worth it. But could you please update shows faster ? I know your probably really busy but still it like season to come out faster. Thanks for the app still! (My suggestion is HAIKYUU it's da best)",5,,,
Madolyn Griffith,"December 16, 2020",3,"Desperately need a way to blacklist shows and movies (which, for whatever personal reason, I do not want to be reminded of) so they don't keep coming up in suggestions/search results. Also want to be able to search *only in my list* or *only outside my list*. And that thing where I get taken back to the top of the page of search results after I view details on a program is infuriating. Can be ridiculously difficult to find something I know is on there but can't remember the exact title of.",1,,,
Doyle Atkinson,"December 24, 2020",4,"It's great really, no bugs, ads, etc. But I do have one request, Netflix, coupd you add the 3rd and 4th season of ""Haikyuu!!""? I've tried other apps, but they either don't have it, or have to many problems like ads, bugging, etc. Other than that, it's nice.",2,,,
Amira Azmy,"December 21, 2020",4,"I would appreciate if whenever I made a search for action movies for example I would get a list of movies instead of keeping the same view (my list, top 10 trending... Etc) i want to actually see list of all action movies available within library with filter function (year, language, .. etc) Also why not having fav movie list & to watch list .. like if I really liked a movie i would add it to my ""fav movie"" list and if um interested in new one i would add it to ""To-Watch""",6,,,
Lexinn,"December 28, 2020",1,"the prepaid network payment option does not work for me even if i tried 2 different networks on the payment method, it always says that there is an error, kindly fix this asap!!!!!",2,,,
Faith Biag,"December 10, 2020",2,Sometimes this app had an error saying (-16). I am connected to internet. I keep refreshing but nothing happens. I already updated the app but still there's an error.,0,,,
Liz M.,"December 5, 2020",3,"App on my phone is not working. I was able to use Netflix app on Wednesday morning, then in the evening it has been not opening up. I uninstalled app 2x now and still not working. Please fix the problem!",2,,,
Ren L.,"December 12, 2020",1,"Can't believe i pay for this, they are literally setting prices higher every time, i can't watch a film even if a download it (many films there is no option to download) every film keep freezing the screen and i can't watch, i would like as well if you listen to your public.",3,,,
Jennifer Reyes,"December 17, 2020",1,"When I watch movies the image gets paused while the audio keeps on going. I tried to clear data and uninstall the app but it always happen. And sometimes there's a glitch when I'm logging in, I cannot access the account.",3,,,
Zainab Abuwala,"December 30, 2020",1,"Hi, I have the ""smart lock"" feature on my phone and it shows me 2 accounts (i have 2 accounts) but everytime I click on either one of the accounts it brings me back to home page or play store. I deleted and reinstalled the app but it still does the same. Please guide or help me figure this out. Thank you",0,,,
MrFreeman Man,"December 29, 2020",2,"It's a 5 star app, but for some unknown reason, when I start watching, it throws me back, like 2 previous episodes back, random times, it just throws me back 2-5 episodes for no reason",0,,,
Maulik Barot,"December 28, 2020",1,Netflix wouldn't work error 1001. I tried troubleshooting with both Netflix chat support and my phone manufacturer's tech support both. I tried factory reset on phone . I tried to uninstall app many times. I tried updating phone and app many times. I tried to reset data and chache. I tried different internet connectivity. NETFLIX IS NOT WORKING.,0,,,
Harry Roseland,"December 9, 2020",2,I subscribed the plan just because i got a free subs by buying my mi 10t pro.. but issues I got when i atream a movie its always git stuck n get notification to restart my device.. also got a lot of bugs while streaming.. i hope the services can be solve quickly..,0,,,
Kylie Parsons,"December 31, 2020",5,"It gives you free movies that you can watch for 30 days and then it's so cheap only like 10$ a month if you dying to watch these type of movies fantasy, horror, history, thriller, Romance, etc. Then download netflix",0,,,
Madalyn Elliott,"December 15, 2020",2,"This app used to be good. Sometimes the show or movie doesn't play out. For example, if I'm watching a movie on the app, the movie will stay on one part or just an image and I am able to hear the audio, but I can't see what's happening in the movie.",3,,,
Abu Hossain,"January 1, 2021",3,"Netflix is too costly. Does not come in shorter annual package and even in monthly Rs. 200/- package, it can't be featured in TV.. For featuring in TV with the same amount per head, one has to find 3 more parties..",0,,,
chakravarthula lakshminarasimha,"December 12, 2020",5,"This is the best app, I have come across. Even better than Amazon prime. It has all kinds of shows perfect for me and it is at a reasonable price. I do have a suggestion. Can you also include harry potter series as well..",4,,,
Rachel Van Dyke,"December 27, 2020",1,Just about everything froze an had to buffer many times per show when I called in to get it fixed they told me it was my TV's fault it is literally a brand new 4K Phillips an no problems with any other app except netflix so I cancelled an they didn't care horrible customer service they don't even deserve a single star,0,,,
Er Ag,"December 24, 2020",4,"I am happy with this app. The only thing is that I would like that more content was translated to Spanish because not all members in my family speak English. I enjoy Korean dramas a lot, and I would like more of them translated to English.",3,,,
Sumi Saikia,"December 16, 2020",5,"I love the app and all the shows with experience but I request Netflix to make shows such as ""The Flash"",""Supergirl"",and all those DC series to make available in regions like India and also please add the Marvel movies like Avengers ,Thor and all to your list if you can.. Than you. Other than that it's an amazing app and will go very far",4,,,
Wilson Tiu,"December 28, 2020",2,"Unlike the iPhone version, this Android app won't play in the background. Once screen locks the audio stops. They added video off feature, but it is gone now.",0,,,
N M,"December 23, 2020",1,Seriously I am very disappointed. Nothing is working even I have better internet connection. I can't watch anything. Better to fix this issue . What's wrong with this App. Bloody hell always showing loading loading ........... it's getting worse on coming days.,2,,,
Simone Brown,"December 12, 2020",2,It never keeps track of what episode you are on anymore. I'll be watching a show then I take a break and exit the app and when I return it takes me back several episodes. Please fix this,0,,,
Mariel Regis,"December 8, 2020",5,"Have been uaing this app for couple of years now and so far the only glitches are when I am using my data to watch movies or series on my phone even if i switched on data use. Otherwise, pretty good to pass time on long commutes home or to the office.",3,,,
Salem Saglime,"December 13, 2020",4,"*Update! I need BOTH Prime and Netflix. Sometimes Prime charges for something you have free. Please get Hayley Mills.That Darn Cat. Also Book, Bell and Candle with Jimmy Stewart. THX! I used to LOVE Netflix but now everytime I want to see a movie or show you don't have it. I am glad I have Amazon prime also because if they don't have it which is rare then I can rent it for a couple dollars. You need more selections and the option to rent/download those that don't come with your monthly payment.",130,,,
Ambrose Minoj,"December 30, 2020",3,"There is a problem while watching shows and movies from last 5 days. While watching the shows or movies the scenes freezes and the audio continues, it's difficult to watch with this glitch so plz fix this problem....",0,,,
Karl Byrne,"December 16, 2020",1,"Shocking app crashing glitching showing up stupid errors and no it not my internet. All the price hikes, use have done this year, put some money in to your app. And put better stuff on it. The stuff that on it it out date and not worth the money use charge. The better ways to watch stuff for free than paying for this crappy app.",6,,,
Shashwat Shah,"December 28, 2020",2,"The Chromecast function is not appearing in the app, while at the same time it is appearing in other apps. Please correct this in the next update (s).",0,,,
mari joan cris,"December 27, 2020",1,"not worth it. movies are meh. (very few rare gems in here). you're better off using MUBI if you like quality films. the death of cinema is neear and netflix is one of the symptoms of it. plus they advertise movies on their FB page but it won't show up on the platform. DO BETTER, NETFLIX!!",0,,,
Brandon Olan SpeedyyNeck,"December 12, 2020",1,Getting very tired of them uping the price when more and more stuff keeps getting taken off and nothing good being put up !! Your price has doubled since you came out and nothing is getting better!!!!,0,,,
tomislav turk,"December 27, 2020",1,"Search is terrible, if there is no movie Im searching for just say no found results don't make me list for 5 minutes what use search is then when it just throw out every possible movie, 2. Price keeps changing for higher ofc, and they just charge you without informing you, movie selection is not that good there's better selection at most free streaming sites",0,,,
Akshay Jumani,"December 26, 2020",3,"Compared to other apps it takes a lot longer to reach full HD quality. Also, please change the rewind settings to 10 seconds instead of 30 seconds and all a forward button too. It's a pain to use my Chromecast with this.",0,,,
Karinne Havard-Thomas,"December 26, 2020",1,"Disappointing. Just enabled and updated this app on my phone and nothing will play! Every title I try just keeps saying ""loading..."" with a red circle continuously turning. I left one for more than 5 minutes saying loading. How long am I supposed to wait? 🤨",0,,,
heaven scott,"December 29, 2020",5,"Netflix is amazing! i get to whatch so many tv shows w so many differ genres! I just wish u didnt have to wait to get the next season. Maybe they could air it?idk.. But overall netflix is a great app and, is affordable!",1,,,
Amy Sprague,"December 30, 2020",1,Horrible picture! Got a tablet specifically for watching Netflix and the picture is horrible!!! Definitely not the tablet as youtube is clear and colourful. Netflix is all blurry and dark. Using Lenovo smart tab M8,0,,,
john Stevens,"December 18, 2020",1,"1 star for false advertising. You guys have been advertising ""sweet home"" in English Audio for weeks. It was released today ONLY IN ENGLISH SUBTITLES. Not cool at all. This is a complaint Against the Advertising team at Netflix. Shame on you ppl! Not happy at all.",1,,,
sandra rita,"December 11, 2020",1,"The videos won't load on phone, and when opened on browser, the website could not be reached. I tried logging out and in (on phone), just stuck on signing in load. This is after the update.",1,,,
Luis Perez,"December 30, 2020",4,Netflix is a great app. But ever since i came to Mexico i wasn't able to watch anything in english just spanish and etc. Overall I think its a bug because my mom can watch in english. Hope you fix this have s great rest of your day.,1,,,
Sojustjen F.,"December 23, 2020",3,"Have a lot of series and movies to choose from. All in one 😍 pls add more korean variety shows. However, just a minor flaw - the subtitles are a bit delayed when connected to google chromecast",0,,,
Albert Møller,"December 19, 2020",1,"The new update is super bad. I can't click the screen to make the video overlay go away, it sometimes just goes black screen, and i can no longer stop it from playing in the background",1,,,
Wayne Cheah,"December 29, 2020",1,"The video frequently freezes but audio keeps playing.. It happens on Detention and Alice in Borderland. I have to keep going back 30 seconds before to get the video playing, sometimes this trick won't work though. Please fix it..",2,,,
Craig Speller,"December 15, 2020",3,"Maybe it's just my phone but it's very buggy and laggy but it's mainly when it needs an update, so I always know when it needs an update the moment my anime gets laggy but when it's not laggy it's very good and a solid alternative for when your parents don't let you watch TV because it's a school night.",0,,,
Jaylynn Reavis,"December 29, 2020",2,I love it but the reason I gave it 2 stars is because it was hard because I would watch a movie and it say sorry you can't start this title so I leave it alone then I go to a different one and it says the same thing so change the as soon as possible I want to watch my movies😔💙,2,,,
Ovenproof Meteor,"December 22, 2020",5,"Great for streaming whatever movies or shows you wanna watch, with a wide selection of content you can get years worth of entertainment with new shows being added regularly! And it's free if you ""borrow"" a friend's account😉😅",3,,,
Alaina Amazon,"December 21, 2020",5,"♡I love Netflix. I just wish they put seasons 13, 14, and 15 of Criminal Minds on there. Right now there are only 1-12. After all I have been using Netflix for years. I love watching all the shows I love with no ads or commercials at all!♡",2,,,
Jennifer Thompson,"December 19, 2020",2,"Frame freezes everytime I try to watch anything on my phone, audio continues to play. Title selection is limited and favors certainly genre, would like to see more selection.",0,,,
Sorsha Roberts,"December 17, 2020",3,"The subtitles for all foreign language (not English) are really poorly done. They move so fast sometimes that they barely last a second, this makes true understanding difficult.",0,,,
Lindsay Devenish,"December 16, 2020",3,Recently my screen becomes darker when a sow starts playing. It is fine when browsing movie options but as soon as I hit play the screen brightness is fimmed. This is very frustrating and doesn't seem to be my device.,0,,,
nathe nick,"December 23, 2020",5,It's a great app I can watch my anime for free tho I have one recommendation I would like to recommend more seasons and episodes for the animes for example Seven deadly sins or nanatsu no taizai there's only one season and I had a hard time to find other seasons. Over all it's great the app is ad free and you can watch movies. I also recommend to add more movies so people can watch the movie or season they are looking for. It's a really great app and I recommend it!!!!!,0,,,
Mariela Hernandez,"December 21, 2020",4,"I gave 4 stars because when it comes to Netflix on Chromecast, IT'S SUPER ANNOYING! AFTER A WHILE, EVEN THOUGH I'M CLEARLY STILL WATCHING, IT ASKS ""Are you still watching?"" Can you please get rid of this?! If you do, I'll give 5 stars.",1,,,
Ariana Corralejo,"December 18, 2020",4,"I love Netflix but Friends and Pretty Little liars are something that we need back. I miss those shows so much and if you could maybe replace it with something else? That would be awesome! Otherwise my favorite shows being taken away, Netflix has really helped me through Covid lol.",0,,,
Emerson Fathman,"December 27, 2020",5,"Honestly, you can't get anything better than Netflix. You got all the classics on here, Fuller House, Stranger Things, etc. Totally worth the purchase. 5 Stars: 10/10.",0,,,
Chelsey Escanlar,"December 27, 2020",5,"Good app. The feature makes it easy for streaming. But sometimes when exit and watch again, it will not always get you from where you left off.",0,,,
Aria bickett,"December 13, 2020",2,I've been having non stop issues with forensic files and other shows. I try to watch a show and then watch the next episode. It either turns black and stops or repeats an episode that i've already seen from the beginning of the season.,1,,,
Jim M,"December 29, 2020",1,On the surface the appearence is nice but the preview screen run above wether u want it to or not. This gets akward when u have to endure it interupting your train of thought no less makes searching dam near impossible when your children are in the room,1,,,
Caitlynne Ard,"December 29, 2020",5,I absolutely love this app it is so so so so amazing but you have to pay it monthly and there is an another app to not pay Netflix and I have been using it and I've been using it for about 1 to 1 in a half years so tall should go check that out but so so far it has been amazing and I can even watch kids movies from back in then day so excited it is really really amazing y'all should download it now,1,,,
It's Jemmy,"December 24, 2020",1,"This is getting a 1 Star because of the horrid brightness override setting. I want to manage just one brightness setting on my phone and that's it. I hate opening a video to be blinded by the sun or vice versa can't see my screen at all. Not to mention, the slider is too small and annoying to use, rewinding by accident or pausing the video. This one setting is what makes or breaks my experience as I'm sensitive to light and brightness.",95,,,
Umika Pillay,"December 22, 2020",1,Horrible experience Netflix keeps skipping things that I'm watching in the middle of watching it. It skips 30 seconds sometimes but it happens continuously which makes it so frustrating to watch. I wouldn't have even given it one start to be honest.,2,,,
Iori Yagami,"December 21, 2020",1,"I rated this 1 star because I'm trying to subscribe to a plan (this is my first time subscribing) and then I chose ""add to postpaid mobile bill"" because I don't have any credit or debit card, and then after sending me a code and verifying it, it says ""sorry, something went wrong. please try again"" tried it so many times. I waited for 5 minutes before trying it again, and after 5 minutes, it says ""sorry we are unable to use this number for billing. please try a different number or payment method""",6,,,
NAGARAJU VENKATAIAH,"December 19, 2020",1,Not every content from other countries are available when compared to our country . Just other countries got some stuff even your contacting thing is worst that they even know how to answer a solution for a right problem it's way worse than before in india. The resume feature is stuck on some of the contents and even when I complete an episode it is stuck on that episode which is hard . And make a easy way to access the episodes,1,,,
Adam Stoker,"December 12, 2020",3,it would be great if it could automatically fit your screen to it's widest point on your phone. can make it larger to fit the fullscreen manually at the moment however it cut some of the picture off so it's pointless because you will not see the the whole picture,0,,,
David Reddick,"December 31, 2020",3,"It is impossible to log out of Netflix, especially on a phone! On the TV 📺 you have to use the cheat code for Contra ⬆️⬆️↕️↕️⬅️➡️⬅️➡️⬆️⬆️⬆️, on the phone IDK how it's done. Even tried Un-installing & then installing again. Didn't work. I hope someone famous has this problem and addresses it, bc Netflix is keeping that tighter than the secret recipe to Coke Classic.",0,,,
Lucky Yadav,"December 20, 2020",2,Well it was a very good app when there was a feature which told in how many languages show and movie is available but Netflix has removed it and also there are many features that are just annoying like did you like this show and if yes it shows you movie's and shows which are unrealted to the thing you just watched bad app,0,,,
SYDNI ZEALY,"December 26, 2020",4,"Its a good app, the only problem i had with it is when I use subtitles because the subtitles don't match what the characters are saying most of the time , but over all its a good app.",0,,,
Tim S.,"December 27, 2020",3,The app doesn't always keep track of where you are in a series. After watching a few episodes it won't save your progress and will take you back to a previously watched episode when you go back to the series.,1,,,
Milly Emanuel,"December 24, 2020",1,"Keeps say ""sorry we couldn't reach the Netflix service"" error -1001. Before the update Netflix was amazing on my device, sadly this app has become unusable. I hope they fix it soon",0,,,
Lach Ariowista,"December 8, 2020",1,"The cinema in recent times is very poor. Without the ambition of the creators and the special effects alone, it is impossible to raise the class. Dark movies with no specific stories. Zero movies about human problems and life, and only monsters and boys in tights. General sorrow.",3,,,
Hardik Bhatt,"December 19, 2020",1,"When i tap while streaming a video, previously i could tap again and the play pause icons disappeared,while with recent update,i have to wait for five seconds to make them go away on their own. Quite irritating. Kindly restore to previous version.",2,,,
Key,"December 14, 2020",4,My one problem with this app is the fact that some really good animes that used to be there went missing after I took a break for school. The subtitles for Naruto also went missing I don't understand Japanese and I barely understand Spanish. It's so frustrating now that I want to watch it,0,,,
Denniz San,"December 27, 2020",3,"Some latest movies and tv series are so slow to be available, up to months. Compared to US, they are really localized to where you are. So some good tv series are not available.",0,,,
Vishakha Mathur,"December 14, 2020",3,"Previously, before playing the video, you can check in which languages the movie is available but its updated version is not providing such information. I'm truly not liking this updated version.",0,,,
Tsukiko Aerasume,"December 19, 2020",3,"Movies are not consistant. Example, maze runner has 3 movies. But netflix only shows number 2. So if we want to watch 1 and 3 we have to go somewhere else. So whats the point in paying it? Could jus watch free online...",0,,,
Allison Johnson,"December 21, 2020",3,I've been using Netflix for years but every single time I'm about to finish a show they take them off like star crossed or lost girl. This app would be a whole lot better if shows would stop being took off.,0,,,
Dark Angel,"December 26, 2020",5,It's a good app I love it but I miss Coraline it was a good movie and I wish they would put on Demon Slayer because I miss that I can't watch anymore cuz it comes on when I'm going to sleep and I don't want to wake up the other people in the house there is a showing their I really wish they would make another series of it's one of the originals it's this one Kakegurui,2,,,
