user_name,date,num_stars,review,num_likes,user_name_answer,date_answer,answer 
La Frenchie Girl,"December 29, 2020",4,"This app is great, especially if you get the premium version! However, when I just want one song, it gives me a whole playlist that I don't want at all. Otherwise, download this app!😉",0,,,
Samswoodcreations,"December 23, 2020",2,I make a play list and it plays anyway it wants and not in the order I want!!! Its constantly playing songs that are not on my list and I can not stop it from playing them. Why would someone pay for a app like this that wont let me play my music the way I put it in the list????,0,,,
Jason F,"December 16, 2020",5,"Honestly, I can't think of a better music app that does what I need and has all the features I want, such as downloading offline and switching devices in the middle of playback. (I pay for premium)",0,,,
Calan Blackburn,"December 16, 2020",3,"Absolutely love this app. And I've had Premium for months but for some reason, it no longer wants to launch from inside Google Maps, Waze or Android Auto like it used to. Please fix this issue.",0,,,
mya jordyn,"December 29, 2020",4,I like everything except that it keeps giving me recommended songs even though the playlist has more than 20 songs. this doesn't happen with my other playlist. other then that it's good.,0,,,
G Nowak,"December 28, 2020",3,"Two problems that keep coming back: can't block a song or artist, can't switch output to 2nd Spotify running on Windows (force stopping sorts it out). Ignoring poor audio quality, it's quite a nice app.",0,,,
Jaalan,"December 15, 2020",1,"The app does not work anymore. The songs simoly dont play. Iy work fine on PC though. Also, it is INCREDIBLY difficult to change your display name, so make sure its right the first time around.",0,,,
slash The shadow,"December 30, 2020",1,"I strongly despise how you not only get constant advertisements for things that have no intrest to you whatsoever, but when I try listen to a podcast to go to sleep it'll randomly turn off and then I have to restart the episode. If these could be fixed it would be bloody wonderful",0,,,
Rheanna Lay,"December 17, 2020",4,"I would rate it 5 stars. But there's so many ads. Luckily they let you listen ad free if you watch a few ads, but sometimes I click on the button and it still gives me ads after I LITERALLY CLICKED ON THE BUTTON. PLEASE FIX 😐😐",0,,,
Meghan Godfrey,"December 30, 2020",2,I love spotify ...but lately it tends to lag and it takes for ever to play what i select. It also has a tendency jump back podcasts to what i just heard minutes before?? I just want to hear what i pay 12.99 for when i press play . thanks,0,,,
BorstenBart Racing,"December 29, 2020",4,Update 2020-12-29: Settings button is back and as it used to be BUT now it is no longer possible to remove songs from a playlist while you are listening to it + the algorithm seems to get worse than it used to be and is not considering stuff you hide/dislike when proposing new songs 🤷🏻‍♂️,0,,,
Aayush Smita Misra,"December 18, 2020",1,"Can't play songs anymore, all the songs in the Liked Songs section has disappeared. Even after the updates, the app is useless. If possible I want to give it 0 stars. It can still play ads but no songs.",1,,,
Parker Fiore,"December 18, 2020",5,"Easily the best audio streaming application to date. Music, podcasts, news, everything. Download Spotify to hear things you want to hear the way you want to hear them.",0,,,
• Brittany •,"December 22, 2020",2,I've been using spotify for 8+ years with minimal issues but lately my songs have been randomly restarting or skipping and today it won't play anything. I closed the app and reopened it and now the screen is just black. Please solve this issue.,0,,,
Unlucky Man666,"December 24, 2020",1,"Terrible. Ridiculous amount of ads, poor quality on a lot of stuff, and watch this video for 30min uninterrupted is just false, skipped track and kept getting suggested songs.... SLOW DOWN! Couldn't skip anymore. So annoying.",0,,,
Carl Peterson,"December 12, 2020",4,"I would call myself eclectic when it comes to music and fairly well versed. Well Spotify has expanded my base so much, I have discovered a massive collection of great music and artists I never heard before. Wonderful",0,,,
Kevin Levin,"December 25, 2020",1,Took hours to transfer my podcasts to this app. Worst podcast app ever. I use a much easier to use podcast app and should never have taken the time to switch. I only did so to listen to JRE. Switched back. Only use this to listen to JRE. He made a bad deal. Spotify has a horrible UI. It gives you no options and forces you to look at it wants you to,0,,,
Randomness,"December 13, 2020",3,"Well, ive had the app before and it randomly turned every single playlist I listen to shuffle so now when I wanna listen to ""parents"" and the next song would be ""lemon boy"" It would play a completely different song but other than that this app is overall good but, please fix that big it's kinda annoying",0,,,
Dipanshu Tripathi,"December 14, 2020",4,"After completing the '30min non stop music playback' ad, just after 10min I am getting ads again. This is really annoying! I don't know if this is an algorithm bug or any policy. Do clear it out.",0,,,
Mikey Huzun,"December 30, 2020",1,"Great app, really pleased, but I won't change the rating until you enable Podcasts for my region. If I'm paying the same price as other countries I should be able to use the same functionality.",0,,,
Jose Santos,"December 27, 2020",5,"My experience been a very pleasant one with Spotify. They have millions of songs which to pick from and all the Genre you could've imagined. So Pick Google Spotify as your Favorite Music App. You won't Regret it""!!!!",0,,,
Heather Rossetti,"December 13, 2020",4,"I just signed up for premium subscription yesterday and all of a sudden I can't even sign into my account. I've tried everything. When I try to have them send me a link to sign in it just says there's a ""network error"" I updated to the latest version and everything but I still can't use it... Awesome.... If I can't sign in, that means I can't cancel my subscription. I'm going to have to e-mail someone about this issue.",0,,,
Isabel Strokosz,"December 11, 2020",1,"The app SUCKS. I pay for premium, but it keeps deleting my downloads plus it sometimes refuses to work when I don't have internet - again, despite the fact I PAY for PREMIUM. Plus half of my favourite songs are ""not available!!"" Really considering switching to a different service.",135,,,
surya pratap,"December 24, 2020",2,"From Best to Good to Worst, Those Ads Man, You can't have a good music experience in the free version, it's horribly annoying with all those frequent ads. This is app no doubt has the best UI n Playback, but Ads are killing it.",0,,,
ToxicAcidBunny,"December 17, 2020",2,This is just stupid. Why cant i just get to the song that i want to listen to without premium. I need to skip songs. And i only get six per day. Clearly not worth it if u dont have premium. Its barely usable without it,0,,,
Aashi Saxena,"December 12, 2020",1,"Love Spotify India!!! I was looking for an app that specifically plays ads. It was so hard to find any app because these days most of the FREE apps only play songs with only a few ads in between. But Spotify India, only plays ads 🥰😊 Though I have a slight complaint regarding the fact that there are certain songs that get played in between these ads 😞 Kindly fix it ❤️❤️",1,,,
Jacki McMaster,"December 30, 2020",1,"Broken. The app broke a few weeks ago and I assumed an update would be coming but it hasn't. If anything actually loads, it's only after 60 or more seconds of waiting. Terrible.",0,,,
Divya Yadav,"January 1, 2021",1,Doesn't play songs when I am on cellular network. Have tried installing and reinstalling. Doesn't work. Network connection is not the issue. Please help or else I will have to try a more reliable alternative😔,0,,,
hælee,"December 15, 2020",2,"YouTube is better in my opinion, the whole ""6 skips a hour"" whatever is kinda of annoying. Same with ads. Basically the only way to peacefully listen to music is buy the trial. And playing suggested songs is very annoying 😬",0,,,
musicislife,"December 25, 2020",5,"Amazing, I enjoy this app so much, been using it for four years now and I barely have any problems with it. Any problem is so minor, you just restart the app and it's all fine",0,,,
Heather Guger,"December 18, 2020",5,Family subscription is great for sharing playlists. Access to a great catalog of music that satisfies a broad range of ages and tastes. Appreciate the option to pay for ad-free listening.,0,,,
Polina M,"December 17, 2020",3,It's ok I just wish when I shuffle played it didnt start me off mid way through the song I eneded on like a day ago... and I used to get one or 2 ads after 30 mins but now I get 4 ads. Its alot of ads which sucks as it used to less.,3,,,
Tim Tetiva,"December 22, 2020",5,Main feature to look for in any music app is the ability to curate your artists and individual playlists such that only the songs you like get played. Also need 30 minute freeplay for watching a 30 second ad. Spotify has these and more.,0,,,
Punch Line,"December 22, 2020",5,This app literally just gave me 10 ads in a row. Im— why Spotify? Its and okay app. The only thing wrong with it is that it gives me a ad after every two songs. It used to not do that but whatever. 5 stars so people see this.,0,,,
J.R. Shepherd,"December 19, 2020",1,"Can't remember password. When I click on the login without password option and click the link, it tells me link expired. First and every time for the last few days (waiting for real expiration time to elapse) Love the app itself, wish I could use it. Edit: dropped a star today. 20something attempts later i find if i close the app ot doesn't give me an error. However, it goes into prrmaload and never gets anywhere. Would have canceled already but when I can get into my account, I love the app.",7,,,
nick hensley,"December 25, 2020",5,Fantastic app no quibbles at all been really good for a number of years ive been on it and won't use anything else. Update just recently as a premium member i can't access music straight away and takes its time in search even the most popular named music my app is always updated too not sure if its a small app issue.,1,,,
Annie Lepinoy,"December 29, 2020",1,"Absolutely despise this app. I created playlists, but Spotify feels the need to add songs to them randomly and I can no longer listen to the songs that I picked because of the shuffle feature. What a disappointment.",0,,,
Normondo Almanato,"December 11, 2020",2,"If you want popular music, use YouTube. Most popular songs and artists are on there, you can actually choose the song you play, you can skip as many times as you like, you can play playlists in order, you can play the previous song, and you only get adds for premium when you open the app instead of every 10 seconds.",2,,,
Khethiwe Ndaba,"December 21, 2020",1,"fix the bugs bros. I'm not happy with all the bugs. My list of artists never shows up when im offline. Even if I switch it to offline mode. Then I can't access that music, I have to search it on my liked. Please help asap",2,,,
Juan,"December 18, 2020",5,"Greatest app ever, period. Bought the premium after 24 hours, didn't have a single ad, just bought it because the artists deserve to be paid, and I want to listen to music offline. P.S. Thanks for signing Joe Rogan, doubt I would have installed this app if not for wanting to watch his podcast.",0,,,
Lennart Hoekveen,"December 29, 2020",5,"GO TEAM SPOTIFY Not once in history did this app disappoint. I can literally not imagine a way of living without Spotify anymore. I gladly pay the extra €4,- over cheap ass deezer. Synchronized multi device control is also a sweet addition and works very well. This app is Valhalla for music lovers",0,,,
Jose Curiel,"December 30, 2020",1,"Bad... this app has being acting up for the last 2/3 weeks.... started with not being able to change songs, not being able to go offline, taking minutes to verify my account now it won't play my music that I have downloaded or play any music with wifi",0,,,
benslifelol,"December 29, 2020",5,"TOP NOTCH!! By far the best app for music! you can download music so easily and ittle be ready to listen to in seconds! usually to download music you have to buy it, but spotify is where it's at!! Great job developers!",0,,,
lenny greifburg,"December 13, 2020",2,"So tired of the useability fail. Features that should be right front and center are buried deep. Impossible to load an on the fly playlist then save it. Could be good, instead manages to be good at being frustrating.",0,,,
Katelyn Briggs,"December 26, 2020",1,"I cannot find anything anymore. Just two days ago it was so great. Whatever this update is, is awful. Random songs ive never even heard of is on my playlist and its such a hassle to find or add anything. I am no longer a fan.",0,,,
Shitiz Khurana,"December 29, 2020",2,"Nice collection but.. Until few weeks ago I could listen for 30 minutes before the next ad. However now it shows ad after every one or two songs, even after saying, enjoy uninterrupted music for 30 minutes..",0,,,
Frankie Coleman,"December 21, 2020",4,Just got logged out on my phone but can't log back because it was in offline mode when I got logged out. So now I'll probably have to reinstall the app which will delete all my downloaded songs. Right before I have to go somewhere without wifi. Edit: Had to reinstall and redownload my playlist.,0,,,
Eric A.,"December 24, 2020",1,"App will not update so it will not open and support wants the build number which is not available in the apps current non functional state, I will not be sending all the other info that support wants, if you want my money you will fix this, that's the current out come. I will be deleting this hot garbage and canceling my sub.",0,,,
cristina chavez,"December 14, 2020",3,The app is really good and you can make your own playlist and stuff like that but i think the app updated and when i wanted to listen to my playlist it didnt start with the first song amd whenever i want to listen to a certain song on my playlist i couldnt play it,0,,,
Riya Singh Parihar,"December 22, 2020",2,"it always keeps saying ""no internet connection"" even when connected to internet. it never works well, I bought premium and I'm still not able to use the app. please fix whatever bugs your app has.",0,,,
Artez Lacson,"December 13, 2020",3,"It's good and allows you play songs even when phone off, but why does it have to add random songs and you can't get rid of them without premium. Meaning you have to pay money. It's just annoying.",0,,,
Sticky Dizzle,"December 28, 2020",2,"App is pooooor, so slow and doesn't load albums, sometimes it will....... eventually. I have premium but will be getting rid, I'm paying for a service which is great but the interface is frustrating at best.",0,,,
Breannah Lapradd,"December 30, 2020",5,I love listening to music when I'm playing games for sometimes the game music suck so I look something up so I can play music why I'm playing my game but there was nothing until I found Spotify pictures of volume percent good you can make your own playlist it's wonderful I almost has every music 10 out of 10 recommend,0,,,
Chinmay Marketkar,"December 23, 2020",1,"If you are planning on using the free version, it's better not download this app. It's fine to show ads but denying to play music by saying there's no internet connection when other apps such as YouTube and browser is working fine",0,,,
Kyler Cranford,"December 26, 2020",1,"I downloaded this app just to listen to JRE and I'm not going to pay for another subscription. But I'm fine with listening to commercials but when after one airs sometime during the podcast, it restarts the podcast so this app is useless so I guess I have to miss out untill he is back in YouTube. Or this problem is fixed.",0,,,
Nerie Anne Amon,"December 18, 2020",2,Spotify lyrics are not showing on mine. I tried the popular “log in an account that shows lyrics on your device and have a device that shows lyrics log in your account” but it still did not work. My account still did not show lyrics when my friend logged it in her device that shows lyrics when it is her account that is logged in. My account has continuously been on premium since 2017. Please advise on what I can do to have the lyrics. Thank you.,0,,,
Mow V,"December 10, 2020",3,"The app functions well and isn't buggy. It also works well enough with Sonos speakers. However, they used to offer lyrics for most songs and now they've taken them away. I keenly feel the loss of the lyrics.",2,,,
Andrea Walker,"December 23, 2020",1,Songs studder every few seconds. Tried all troubleshooting techniques. Customer service not helpful. Blamed it on my internet service. Pandora and other apps working just fine. Not renewing service in January.,0,,,
Lucas Cole,"December 19, 2020",1,COMPLETELY UNUSEABLE! You have ruined a once great app. Too many intrusive adds and many of them are WAY lounder than the music. It almost damaged my eardrums a few times. The radio literally has fewer ads than this app. What a joke!,0,,,
Garrett Randall,"December 15, 2020",1,Good but if the premium is free then why do I have to enter credit card info? Please make it so I can do the free trial then just go back to the original plan after it expires. Also has adds which just pissed me off.,0,,,
Ryan Emerson,"December 29, 2020",5,Why it always says that i dont have any connection? I have to have a 4g+ data or a wifi that is 10 mbs to search for new songs. And also the shuffle music thing is just playing the same 4 - 5 songs in my playlist. This app is used to be good,0,,,
Saniya Talreja,"December 22, 2020",2,Is is great .. but always plays a ad after changing each and every song.. this is a very very bad interruption when listening to songs. They say 30 mins of uninterrupted listening but they always give ad after changing 1 or 2 songs. I literally hate that,0,,,
Eliza Marie Rivero,"December 28, 2020",4,"The recent samsung galaxy s20 update changed the control function on my lock screen. All i can do now is rewind, skip, pause or play music. Previously i was able to scroll a song or a podcast, like a song and shuffle music.",1,,,
linda alvarado,"December 16, 2020",5,"I used this app several years ago and I didn't like it. Now, it's so much better! It's easy to navigate to new stuff in addition to the great suggestions/prompts for similar artists. 5 stars Spotify!! ❤️💃❤️",0,,,
Suhail Malik,"December 20, 2020",1,"Since last few days the app frequently gets stuck and won't open on Samsung M21. I have premium subscription and even when it does work, the playlists often re-download again and again, negating the premium features.",0,,,
Flare,"December 23, 2020",1,Music pauses every 30 seconds. I logged into my account in browser and force logged out everywhere. Then I reinstalled the application and it still occurs. I will be seeking a functional streaming service instead of this joke. Fix your app,0,,,
Gail Thomson,"December 26, 2020",4,"Over all good app and live that you can download for later but have found it takes so long and have tried it on different Wi-Fi and phone data and it's all the same,would have given it 5 * if it wasn't for that",0,,,
Andy G,"December 24, 2020",1,Dreadful catalogue and the algorithm to identify tastes is way out. Dont get me started on its randomness... if you dont care less about variety or back catalogue this is for you...if you like your music and across genres move on nothing to see here ...,0,,,
eckstei4,"December 29, 2020",2,Downloaded music regularly disappears. Apparently it's a known issue but with no fix. Very disappointed. If it happens once more I am cancelling my account and going back to my old music app.,0,,,
C,"December 16, 2020",4,Has most of the songs gke3kfeijtbmtkk4 There are definitely quite an amount thamsye could be added. But of all the streaming apps this one is the best. I'm definitely going to be with Spotify for a long time to come!!,1,,,
Gagan Mu,"December 28, 2020",2,The 2 stars is for Audio quality and number of songs in the app But the app has way too many ads compared to jio saavn i suggest everyone to switch to jio saavn because in Spotify ad occurs after every 2 songs played but in jio saavn ad occurs very rare like after 5 to 6 songs and jio saavn plays only one ad of 15 secs but in sotify sometimes they play 2 ads and the ad is always 30secs(too long) i request spotify team to reduce the number of times ads please or i am switching back to jio saavn,0,,,
Елена Мищенко,"December 15, 2020",5,"Nice one, really nice and easy to use. Amasing system of recommendations, it can play for hours and you're gonna like every song even if you hear it for the first time.",1,,,
LightwalkGaming,"December 13, 2020",5,"A great app for music lovers. Been using premium for two years now and it is great!!! You can listen to music offline but it needs downloading. The audio quality is great, and the file size really isn't that good.",0,,,
sergio suarez,"December 30, 2020",1,Constantly lagging and saying it's offline. Wouldn't let me listen to certain artists and their twitter tech support said those artists werent available in the U.S. Turns out I had to follow them first???? Its given me a lot of gried..... Ima still use it tho 😒 When it works its cool 🤣,0,,,
Justin Fox,"December 17, 2020",1,"I've been using Spotify for several years now, after the last update, the app just randomly decides to open whenever it wants. It decides to just randomly play music thru my speakers at home, too! PLEASE FIX THIS, IT WORKED UNTIL TWO UPDATES AGO.",51,,,
Andy Hubbard,"December 17, 2020",1,Bricks my phone every time I open it. I uninstalled and reinstalled and that fixed the issue for a few days. I frequently have to do a hard rebot to gtlet the phone working again.,0,,,
anaya boo,"December 24, 2020",1,"It was great until I got premium, now every song that I play only plays 40 seconds into the song and then stops, and proceeds to exit spotify and restart the app. I am very upset wasted money. I will be uninstalling.",1,,,
Engorged Flesh-Hammer,"December 28, 2020",1,Not worth subscribing to. Some of the albums I download end up deleted somehow & I hafto redownload them again. Also says I'm offline as if I'm not connected to the internet even tho I am. Premium account should be free if this is the kind of service they give,0,,,
study motivation 101,"December 14, 2020",1,"The songs are not playing even when the play option is shown. I have logged in and logged out so many times yet not even one single song, or podcast would play only the ads are being played.",0,,,
Jaydn Hubalek,"December 12, 2020",5,"Excellent service, though I wish they'd stop removing songs without telling you. I'd rather a list of them so I can download and keep them in my collection manually.",0,,,
Hardy Weiler,"December 23, 2020",1,It was a great at once until they got greedy and now it is too annoying with too many ads and too many changes all along. At times there are three in a row which cannot be stopped. i have decided to abandon this application,1,,,
sean thigpin,"December 18, 2020",1,"The app continues to be unable to pause. Have to open app, go into the player and tap it 2 times for it to react. Its been happening for about 2 weeks. Before you updated the app in November it worked perfext.",0,,,
Lukas Dziatkowski,"December 30, 2020",1,"Even though I have songs downloaded, they are greyed out if I don't have a data connection. Pretty pointless for me to keep my subscription when that was the one feature I was paying for.",0,,,
dhbipjt kailey,"December 29, 2020",4,I had this at for a long time and it has free songs but when the is good there is bad like thee are so many adds and if you skip a lot of the songs you can't skip all the time because Spotify doesn't let you skip half the time so and the premium is so much that half of your Gmail will be filled with Spotify emails it's to much so I would still go to Spotify but it is to much.,0,,,
sharon stalin,"December 14, 2020",1,"Its really annoying that when samsung note 8 connected to my galaxy watch, it bugs and shows a random song on my watch that is not the one playing, and if i play the song from my watch onto phone and it plays a random other song that will not stop if i pause on watch and opening app on phone does not even show anything playing, had to off media vol to stop and restarted phone to use media vol, also annoying to need premium on watch to play music when not connected to phone BUT wifi on watch",0,,,
Michael Roost,"December 16, 2020",5,"honestly my favorite app. - Contractor that hates commercials/Ads Can you guys please put a quick button to add a song to a playlist? So many great tunes, but a small pain to have to manually add them each time ^^ Thank You!",0,,,
Phillip Symes,"December 25, 2020",4,I do listen to music on Spotify from time to time but paying a monthly fee to listen to music I just can't justify paying the full monthly amount on top of all my other things that cost you in life so have given 4 stars if it was $5 a month then I would be happy to pay. Merry Christmas and happy new year.,0,,,
Janet Freeman-Cazeault,"December 29, 2020",4,Like the variety and suggestions that are made also that 30 minutes of uninterrupted music is made available at no charge for just watching a clip that's not that long so it's a good app without having to pay and obscene amount of money,0,,,
Robert Vega,"December 24, 2020",1,"Just too many ads unless you pay a monthly subscription. 1 song, 5 ads, then 3 songs play, 5 ads. Pick up your game, there are so many other ways to get music. Your app is becoming a snorefest",1,,,
Kaila Morrison,"December 30, 2020",1,"I don't like the new update, you can't choose whatever song you want. And you only allowed to skip 6 songs per and hour 🤬 and I wanted to skip a song to my favourite and couldn't even get there.",0,,,
Dean Carter,"December 31, 2020",4,"Pretty decent overall. Screen sometimes freezes lately. Not sure if it's my phone, which is newer and has no other issues, or if it's spotify. Kinda thinking it's spotify. Learning to live with it.",1,,,
Princess Emma,"December 12, 2020",5,"Love the customized playlist option. However, watching a video to get 30 min. of uninterrupted listening doesn't work. Played two songs and then a commercial. Still a great app.",0,,,
Don Munro,"December 18, 2020",5,"Awesome, some apps come and some apps go but Spotify is one of those that will always be there for me. Can't praise it highly enough... and no one is paying me to say this!",1,,,
Manasvi Sharma,"December 15, 2020",5,I love this app that's why I have given it 5 stars but I have some problem that it is having lots and lots of ads. So I recommend that if the ads are removed then it will be much better. If we ignore the concept of ads then this app is very good.,0,,,
Priyash Chaplod,"December 25, 2020",1,Worst experience! Even after getting premium the downloaded songs does'nt get saved. It gets removed automatically after one day. Spent so much if data to download a whole lot of songs and next day u find that they are removed again.,0,,,
The Blu,"December 13, 2020",1,I've taken the same song out of my liked list for about 10 times and it still plays. The app also randomly pauses the song. This is very annoying. Please fix this.,0,,,
GamingSport,"December 21, 2020",5,"Very great music app. Spotify premium works great and the songs feels like its all around you when using headphones. By far the best music app i have EVER had. Great job Spotify, you did well. I don't think that I will ever switch to an other music app.",6,,,
Clay Sergent,"December 24, 2020",1,Ads are getting way out of control. Only get to listen to 2 songs max before a string of ads. Feeling like I'm being punished for having the nerve to have the free version.,0,,,
Shreya Vasadi,"December 13, 2020",1,"Wish I had an option of 0 stars. ABSOLUTELY WORST. although it has all songs you like, it gives ads after EACH and EVERY song... Do not download this app if you want to throw your phone in anger. NOT RECOMMENDED FOR MUSIC LOVERS AND IMPATIENT PEOPLE. please fix your ads",0,,,
Braden Upshall,"December 26, 2020",2,"Horrendous app, barely functional on Android. Pause/Play button is mostly for looks. Podcast usability is shotty at best and still plays ads on my Premium account. The video podcast feature IS NOT READY for consumers and could use a bit more time in beta.",0,,,
Bluepupz,"December 22, 2020",5,It is very fun to use and easy. And it has a podcast w/c u can play the replay of one a a radio segment on s radio station. And the amount of music that there in the library are massive. Just search and play🙂,0,,,
Abdul Wahab,"December 21, 2020",5,This a great app and work very well it is great for multiple resons to name a few it is very easy to use and it gaves you good recommendations and is very useful Another reason is it is great for listening to music and your favourite podcasts In conclusion I would strongly recommend and it's way better then apple music,0,,,
S Foster,"December 22, 2020",2,"Connection issues on Google home and Bluetooth, I don't know what's happened but Spotify isn't recognising any external devices. Pretty annoying, you can't cast from Spotify, I used to, what did you do?",1,,,
Diljith A.D,"December 13, 2020",3,"Whenever there's a ad saying you'll get 30 minutes of uninterrupted listening after this ad, you'll most probably get 15 or less. And sometimes you'll feel that it's happening so frequently that it annoying",0,,,
Fonzy Zuniga,"December 20, 2020",1,"Music keeps pausing on its own weather it be on my portable JBL speaker, Samsung headphones or my vehicle. I have enjoyed Spotify for the last 5 years but something definitely needs to be fixed because I may go back to Pandora.",0,,,
Yuv.S Estd.98,"December 17, 2020",3,"What happened to the Autoplay? It doesn't work anymore, it stopped like a week ago suddenly. Now whenever i search for a song it just pauses after it's finished earlier similar songs use to keep playing and continue eoth the next one.",0,,,
parinita 8A 25,"December 20, 2020",2,doesn't s play any song....from the starting...my network is very fit and fine but still....i can't like my favourite songs.....even i can't make my own playlist....it continued like this from the starting and now the song isn't playing at last....,0,,,
James Hamilton,"December 11, 2020",2,Only on this app because JRE is here. But having constant problems with the app. Stops playing randomly and then when I play it again it starts from a different point in the show and I have to find where I was again. Disappointing,1,,,
Alicia Murtagh,"December 17, 2020",4,"My only problem is the past couple days or maybe a week, my music keeps pausing by itself and I've searched it up and I can't find answers and I'm getty pretty annoyed about it cause I just renewed the premium plan thinking it would fix itself and it hasn't and I don't know what to do.",1,,,
Anita Porter,"December 12, 2020",2,Are part of the terms of the free app that I get less and less of what the free app offers? If I listen to the add to get 30 minutes of free music I don't actually get that 30 minutes? Shuffle means shuffleing through the same six songs out of the 100 on my playlist? You should keep your part of the bargin. I'll listen to he adds. You provide what you promise.,7,,,
Rebel Marshall,"December 10, 2020",2,"Very freaking annoying. The app automatically plays when I get into my car, even though it was closed. And now I tried to listen with my Buds and the app kept maxing out the volume on its own, so now I have a frakking migraine.",0,,,
Ionut Scutariu,"December 28, 2020",3,"Great app when used on Samsung TV, however, on samsung note phone, songs will only play for 10 seconds and then stop. Tried all the instructions from all forums and tried contacting support. No solution.",0,,,
Vinod Dadhwal,"December 12, 2020",2,"Too Many Ads !!! 30 sec Ad after 1 song. Advertising there own Spotify Membership ad, encouraging people to buy Membership if you hate Ads. Where's the sense, Making us listen Ad and Saying Buy Membership if you hate Ad. Really... That's Stupid. Can't even listen songs peacefully, STOP MAKING US LISTEN AD !",5,,,
emilye.,"December 31, 2020",2,"Ok, I dont know what's going on, but downloaded songs are constantly showing as not downloaded, it doesn't load recommend songs and it freezes sometimes on Bluetooth (though that could be the phone).",0,,,
Shaun Beck,"December 21, 2020",4,Need more selection of radio stations. From my listening experience... List are way shorter than Google music had... Google music had a lot more selection of artist too. Spotify is not eclectic enough for me. But it works...,0,,,
Arya Stark,"December 21, 2020",3,It would be a really good app.. Only if there won't be this many ads. And really pestering with ads every 5 minutes is not going to make people upgrade to premium. Just please notch it down or people might as well stop using this app at all. .,0,,,
Wendy Fraser,"December 21, 2020",5,"Love this Music App, had it for yrs now, and my kids love it too. All the issues I used to have early on in the piece have disappeared, and Now I couldn't Live without Sotify and my Music. Great Job 😀",0,,,
It's Nuggy,"December 28, 2020",1,It's utterly horrible. Unless you buy premium it gives ads over and over and you can't even skip songs. When you play your OWN playlist it will play songs that wasn't in the list. Its doing these stuff for money. -_-,0,,,
Luvina Chungkham,"December 21, 2020",1,"Okay So I literally just love this app but I had to give 1 star to your app and you might have guessed it why!!!!! TOO TOO TOO MANY ADS man this so disturbing. Don't you guys earn enough already? People would have taken subscription anyway, since no one is taking much interest in subscription doesn't mean you keep adding ads every single time. Fix this and I'll come back and give 5 stars. 😡😤",1,,,
Marko Gajić,"December 18, 2020",5,"While I'm playing on another device, it's constantly happening that I click on a song and it doesn't play, just ignores the click..?? I found out it's a Mac OS app problem.",0,,,
Kalee Mills,"January 1, 2021",5,Great music app with a wide range of genres in music and podcasts. Simple to use and good price. Even if you don't pay for a subscription the quality of service is still top tier.,0,,,
Thomas Olson,"December 30, 2020",1,"Crashes randomly, only temporarly fixes itself after resetting my phone until the next app crash, and it doesn't play podcasts and music most of the time! Used to love this app but now its caused more problems than its worth.",0,,,
Jakob Goßlau,"December 12, 2020",1,"Total buggy mess. The app keeps freezing and crashing, and the GUI also has problems updating. Have you ever heard of multithreading? You guys should try it some time.",1,,,
Salazar The Great,"December 17, 2020",5,"Love this app. I can easily stream music to my soundbar. Just about every song or artist i like is on it. Had no issues to date. Please dont screw this app up by making pointless, just for the sake of it updates.",1,,,
Ann Nelson,"December 29, 2020",4,"There should be a way to rate individual podcasts or a comment section. I use the app for podcasts. I also feel a bias against my age as it seened I was pushed by suggestions to listen/add country music which I do not like! If these issues are addresed, I may chsnfe my rsting to 5 stars.",0,,,
Melvin Hicks,"December 18, 2020",1,I love the JRE and this brought me back to Spotify my review of Spotify video quality is supposedly HD I'm being charged 1gb an hour to watch on my phone yet the video quality does not look HD and YouTube's 480 looks better let alone HD you can't contact them your ideas board is designed to stop conversation you are stealing my data with piss poor video quality no video controls you've had six months lazy greedy thieves,0,,,
Steve Elliott,"December 13, 2020",1,I'm paying for this and now it keeps stopping every two minutes if the screen is not on. Someone fix it now please! Going to cancel subscriptions unless it is fixed.,0,,,
B p,"December 31, 2020",1,"Log in is trash. Literally took a screenshot of my username from my other device, tried logging into it on a new device, it says the username doesn't exist. Used my email, wrong password. I tried to reset it with the email, it says it doesn't exist. Tried to reset it with the username I used, it says it doesn't exist. Been trying to look for a new music app to pay for because that Google music thing died (sad life). Definitely not Spotify though, rip.",0,,,
Steve Cott,"December 31, 2020",5,"Great App been with you since 1992 so many different songs to choose from that bring back so many memories for me. Keep up the good work and a Happy New Year to all of you at Spotify, top top service.",0,,,
Shubham Mandhan,"December 26, 2020",2,"POOR,the song have not been started but i have to face 1.5 minutes ads. It means of you want listen song on spotify then you have to listen ads first for few minutes. I will recommend not to have spotify. Ads are there after every 2 song.",0,,,
101 Frogs,"December 18, 2020",4,I love spotify accept lately I'll be able to listen to 3 songs (if I'm lucky) then the app will close itself sometimes. Also I just realized that the logo is just a tiny bit tilted and now I can't unsee it.,0,,,
Aaron lol Singh,"December 12, 2020",4,"Well what I would rate Spotify is probs a 4/5 because it's good to listen to Juice, X and all other artists but when u need to use data it kinda has some pauses in the middle of the song with WiFi it's fine but data the problem if it weren't for data it would be a 5/5.... Lol",0,,,
Sultana Ahmed,"December 16, 2020",3,"Its a pretty good app overall, but recently I've been having issues with playing songs from my own playlist, not sure if its just me or the app had some problems with updating. Hope this fixes soon.",0,,,
Sam Matthews,"December 26, 2020",1,"The most godawful privacy settings you could possibly imagine. You can't have a completely private account, you can't. You want to block people, you can't. Don't want to use premium, theoretically you can but realistically you can't.",0,,,
